sSFR,logMstar,age,logMhalo,vlos_sigma,r_rvir
-10.50503,11.00364,3.340574,14.42842,1.1018206242630855,0.31111952563828454
-10.26151,9.7193,1.166441,13.99708,1.1016471482854815,0.7260085246586934
-11.1625,10.39078,4.614266,14.59888,1.1012124645177488,0.5840463159824302
-12.26748,11.13486,9.753248,14.23041,1.1010557099300442,0.1156330823172706
-11.55244,10.98248,7.84381,13.76422,1.1008959050675517,0.7785565659333408
-9.940935,10.55262,1.235467,13.67689,1.1005658961389302,0.3805660539123993
-12.40899,11.18833,10.20291,14.52893,1.1003660106041016,0.3641456873483289
-11.28254,9.985423,2.213891,14.15568,1.0999302805749613,0.9543547636329209
-10.31941,10.99939,2.990923,14.38108,1.0998715256019467,0.9962876646304251
-9.762824,9.67641,0.3858597,13.52647,1.0991753542910736,0.8170980661147201
-10.58856,10.47671,3.065575,14.13857,1.0991620070180093,1.3291314637711131
-9.961741,9.746239,1.661838,13.74128,1.099090287517344,0.8559037061327232
-11.86223,10.5585,5.837927,14.35545,1.098388265862793,0.36660659259044753
-10.87956,10.9501,2.303012,13.95933,1.0983514553742266,0.6753436712423738
-12.53614,10.69632,9.333243,13.82051,1.0982530838005922,0.32561338313012966
-12.01354,11.51765,8.280493,13.50087,1.098107167348109,0.23421006449637935
-11.78692,10.47947,7.353241,13.52502,1.0977231015810047,0.5333371996396645
-11.87256,10.63643,11.17082,14.52893,1.0977145403302824,0.6705287796889741
-10.31287,11.05824,3.313525,13.87601,1.097119313316257,0.6033616737959723
-10.99351,10.73225,5.031869,13.7744,1.0970705652376302,0.33681288602153775
-11.93937,10.91723,9.021958,14.04791,1.0967106074180544,0.13600361953698625
-11.30234,11.04481,4.402904,13.55853,1.0965155429447815,0.37191149371157917
-12.02452,10.48635,8.852534,13.95021,1.0961370272648183,1.0129091004613533
-9.765168,10.10005,2.712282,14.1035,1.0960469956320684,1.7248510222893474
-12.04286,11.07544,8.646656,13.62669,1.0954689920017882,0.41282081828808626
-12.2303,10.75102,10.68987,13.9912,1.0952949364647984,0.025330785991904192
-11.68135,10.60542,6.111584,13.45341,1.0950582235232154,1.1479045784442683
-10.14026,11.17841,2.843232,13.53843,1.0948743459751262,0.388489640217447
-11.37939,10.24065,4.186784,14.42842,1.0947822371429083,0.7483699120446159
-9.87378,10.29259,1.252601,14.07328,1.0946830237415417,0.3596188150483943
-10.42553,10.6395,6.504602,13.95427,1.0943276861129616,0.9497764368183595
-10.87863,11.34651,6.975368,13.56492,1.0930119467541635,0.5068175059225616
-11.17862,10.32689,6.575738,13.58157,1.0927026099654695,0.2232062221711053
-10.29415,10.28769,2.215377,14.07328,1.0926401357483186,0.7708118132624552
-10.30756,10.32052,1.746141,13.62096,1.0926231826413566,0.771676080495184
-10.10745,10.38659,1.9676,13.42427,1.0926153590804888,0.7594329416193113
-11.21643,10.34598,7.568368,13.78906,1.092461426146607,0.16346947778736182
-10.22235,10.50701,1.535051,13.53224,1.0917770729015401,0.8870899214765853
-12.0858,11.20711,5.289453,13.58947,1.0917491103118424,0.8518788874022508
-11.85885,11.06131,8.52775,14.10592,1.0915430408452442,0.35901235329485365
-11.56881,10.61164,4.938013,14.42842,1.0912710809149735,0.4591396726277425
-9.835379,10.17761,1.765885,13.91137,1.0911888828346659,0.45955760410759766
-12.21287,11.28965,9.121564,13.60818,1.091157376364329,0.10372717318090996
-10.42091,10.72582,2.303921,14.09246,1.0910190091039336,1.3563251197356592
-12.39381,11.39401,10.07214,14.42842,1.0907952478068752,1.1940763542175006
-11.92582,10.59287,9.601827,14.2807,1.090686489548602,0.6879992743657801
-10.12036,9.816599,0.8820047,14.20564,1.0905958929534216,1.118307073220051
-11.03244,11.11098,4.926115,13.58973,1.09053134464236,0.2742798489163286
-10.7914,10.15414,2.022838,14.42842,1.0902971598557902,0.2667060553585214
-11.46321,10.05914,3.297957,13.74181,1.0902416036079525,1.5145552081371674
-11.98611,10.4016,10.07808,13.76254,1.0898275541273978,0.5024228129351944
-11.95924,10.53743,8.050768,13.69648,1.0893060440611426,1.0866225515812804
-11.63042,11.19109,11.42502,13.98834,1.089298388084597,0.19855575112238352
-12.40244,10.93319,8.64899,14.31559,1.0892873038290134,0.46196268847881566
-12.00115,11.08294,7.612239,14.07328,1.0891426540606486,0.7289235777252376
-9.862967,10.37827,1.22145,13.78065,1.0887034316385242,1.268975754212183
-9.906707,9.897088,1.805961,13.5321,1.0884979214936528,0.9874592958608971
-11.02893,10.89892,3.982465,14.08722,1.0880990374830197,0.40167754397410227
-10.55383,10.13939,2.237999,13.62097,1.0880635996281118,0.49963778098712475
-11.92796,10.35576,8.132554,13.66242,1.0879431828701633,0.19048011473216384
-10.29568,10.18345,1.192658,13.96924,1.0876021982232007,0.7394547226776896
-12.56463,11.47424,11.79592,13.51246,1.087530598650858,0.09657534167148878
-9.59919,9.550466,0.8916274,14.10293,1.087489871200136,0.926377610950458
-12.01019,10.48379,5.826633,13.42555,1.0870499357120225,0.400494097981714
-12.18411,10.84711,9.758246,13.80481,1.0862450260408758,0.2943315301058826
-11.89217,10.64098,4.154583,13.87317,1.0860960414290237,1.4673652752925173
-12.11493,11.413,9.70922,13.4917,1.085962443166725,0.14170248794777432
-12.43857,10.83308,7.335277,14.22571,1.0857948609914554,0.9167835856075351
-12.02113,10.98521,10.72933,13.6647,1.0857836226549695,0.5939121080960587
-11.10432,10.61499,3.296963,14.23041,1.0851283952007293,0.4928808949732034
-10.26425,9.867327,1.174983,13.526,1.0849820807043962,1.2366871775966786
-12.53415,11.63324,10.89041,13.4917,1.084951593978265,0.1314718735406953
-10.29625,10.05293,2.168857,13.47073,1.0848391787485014,0.993922790840654
-12.2816,11.30011,10.47478,14.42842,1.0848188538978831,0.2683300228334723
-9.585502,9.642268,0.7984945,13.56219,1.0846916287978081,0.888874710937338
-11.084,10.57243,2.387711,14.52893,1.0846882945509517,0.8812448454067012
-9.856757,9.650457,0.9876985,14.13993,1.084669843816793,1.4111594649990067
-10.87133,10.31639,4.773557,14.46389,1.084593031318104,0.6533672176748498
-12.13791,10.75138,9.968486,13.9912,1.0838804218745621,0.4652415021777653
-10.27614,9.868289,0.9518631,14.3209,1.083838986880078,0.8023293761777599
-12.07524,10.55022,9.26371,13.8654,1.0837277904407123,0.8933437410087015
-10.48194,10.6672,1.885402,14.46389,1.0836781428329894,0.9399834713050381
-10.63269,10.66926,2.620515,13.74296,1.0829934534938457,0.11149194974187314
-11.77876,10.72026,6.488961,13.61873,1.0829672868658138,0.5982637524967658
-9.724385,9.813173,1.229611,13.66763,1.0828752730278994,0.5553215851977311
-12.27941,10.61051,5.289905,13.91137,1.0827772725323397,1.1912666305057973
-9.492288,9.528,0.562221,13.56492,1.0826274825490225,1.4261380847637557
-12.24699,10.81801,3.459844,13.61178,1.0826224357078915,1.033737903430719
-10.50488,10.64706,2.990073,13.78383,1.08253036256066,0.5123308547768501
-10.09702,10.15362,1.675239,13.50471,1.0825154124866037,0.25005220939795103
-12.05721,10.53842,10.02443,13.47041,1.082404251331246,0.19029131608151437
-10.04804,10.85828,3.221096,13.64209,1.082171181606114,0.8923516719252688
-11.07375,10.73116,6.581563,13.60818,1.0821068440684016,0.561290832395739
-12.30439,11.00943,9.391843,13.96917,1.0817675443391972,0.43497464050515666
-10.49877,10.3625,1.735895,13.40138,1.0817505247578807,0.10656646788840171
-12.50833,10.89938,9.450595,14.13114,1.0817213000090253,0.5080226671858669
-11.63263,10.02247,4.644882,13.57286,1.0812706397320784,0.7632051401581371
-11.59149,10.42715,7.904043,13.75346,1.080983819504896,0.19065820998165753
-11.96282,10.57969,9.627877,13.79671,1.0805645909628365,0.3794481791030269
-12.15969,10.90724,10.83329,14.12985,1.080514086597544,0.2556872247956058
-10.31537,9.978234,1.390161,14.33683,1.0804211188094845,0.17305098009506095
-10.87774,9.947384,2.211991,13.60971,1.0803564609491536,0.3333312267371594
-12.29537,11.38979,10.64861,13.42614,1.0798516611196844,0.1562520602392418
-12.15454,10.49415,5.922278,13.76222,1.0798411162890145,0.3433938753565416
-9.502683,9.579765,0.3794197,14.00465,1.0797432307201869,1.118080459283088
-9.77761,9.845339,0.570846,13.6647,1.0796535003019914,0.7708871274851737
-12.00737,10.9914,10.50797,13.95933,1.0793113165387307,0.41047262267195656
-11.34809,10.99064,8.729812,13.8467,1.0788131799980947,0.5506375514085614
-9.826337,10.27199,1.180849,13.91338,1.07859163797938,0.37831988057303095
-12.42386,11.45368,11.86462,14.08722,1.0782070381486708,1.6209927633187047
-11.85429,10.45741,9.478346,13.61526,1.0780409675081868,0.1188103975558312
-11.4402,10.78841,5.148711,13.69648,1.0780251255915445,0.915976617211294
-12.26888,11.11746,10.91135,13.76222,1.077823677015865,0.2139276003852917
-11.63728,10.92968,7.892618,13.92275,1.0776328729562243,1.095834880163435
-12.10808,10.70258,10.15359,14.3209,1.0772257727749275,0.1967117475935979
-11.86368,10.64426,8.260125,13.59706,1.0769567841401688,0.8996813661357339
-9.92037,10.04734,1.434482,13.6108,1.0768365674600473,0.5452267916280465
-11.21183,10.99057,2.743593,14.07328,1.076610341714427,0.3646277310033506
-10.79022,10.85016,4.287143,14.38108,1.0765347346409702,1.2212359426318418
-10.55962,10.08984,2.186296,14.31559,1.0765326373890298,0.8489827931792434
-11.4899,10.76637,2.495641,13.57222,1.0758549177059282,0.2774877865458377
-11.25536,10.34109,5.441998,14.38108,1.0755752403950445,1.5927953007472784
-12.11209,10.17355,5.184127,14.1035,1.0752075872420679,0.4276202921078846
-12.15889,10.66893,4.125992,13.47073,1.0751533493413807,0.6878110748323603
-12.35784,10.90658,11.45861,13.76839,1.075087494849756,0.19377832171447118
-11.7895,10.47811,6.872542,13.41165,1.0748992513523319,0.7560000766615965
-10.54781,10.37519,2.550809,14.33683,1.0748331918998948,0.5422569950523902
-12.0777,10.67462,7.672718,13.61526,1.0747835683852605,0.1356719534354663
-10.50653,10.3723,2.370585,14.59888,1.0747605155270796,0.9765045542475528
-11.63301,9.970746,4.727609,13.77045,1.0736795734947695,0.38994347848010746
-12.26111,11.13086,8.066835,14.46389,1.0733748698933023,0.28897771727248617
-9.858307,9.763175,0.5995137,14.18088,1.073292941146118,1.1831776711097137
-12.03894,10.98731,10.54934,14.11204,1.0732601063016642,0.35323549527188147
-11.14773,10.44535,3.601303,14.07328,1.073108140078463,0.1883073362597635
-12.59032,11.0519,9.529,13.98495,1.0730345706069333,1.4102431450173496
-12.15052,11.44555,11.48927,13.95427,1.0728891716522304,0.5908813866645971
-11.48113,10.4087,8.310796,13.9538,1.0727022339844812,0.17482355454211726
-11.80794,11.22444,9.013193,14.10592,1.0725939901420127,0.5871972197454224
-11.61557,10.50557,9.959679,13.54382,1.0725320192131955,0.5621379002425637
-12.47245,11.13944,11.33995,14.42842,1.0723554221277214,0.39524756935320393
-11.79756,10.86647,9.090906,14.34407,1.0722852832999605,0.8063549756626811
-11.14134,10.84259,6.075526,14.46389,1.0722300617888934,0.24709391120710641
-11.68284,10.56534,8.556711,14.20564,1.0721258735719714,0.4732781265602973
-10.59426,9.896717,2.436364,13.58913,1.0718671316659967,0.37936351040363525
-10.89643,10.77875,6.204405,13.51522,1.0714187504842656,0.7297317754655397
-10.44514,11.02147,3.482244,13.91137,1.0711454080007012,0.874211770181686
-12.28564,10.72846,9.279125,13.42427,1.071121295005004,0.49251669348927957
-11.84217,10.68023,8.516054,13.58864,1.0711047268455651,1.0162628230649062
-12.42099,10.94847,11.05765,14.59888,1.0709937579908073,0.664720169643812
-10.29058,10.20861,1.641299,13.96917,1.0708686090914021,0.8464558835157635
-11.74286,10.36179,7.701597,13.41424,1.0704900917569278,0.5363329361383279
-12.25581,11.18709,10.15888,14.1035,1.0700884504904955,0.7491812293022312
-10.01062,9.876497,1.219889,14.39986,1.069790335117479,0.9699862177398911
-9.740314,10.08444,0.7172088,13.88324,1.0694020523221444,0.6876880594289244
-11.82696,10.78679,12.42137,13.47897,1.0692245050351004,0.311483172801347
-12.29505,11.01983,8.398021,13.82051,1.068707585937449,0.3585172983240086
-11.81796,10.47918,10.02639,13.6153,1.0684556937816883,0.4506499934415795
-10.44665,10.7965,2.578283,14.3209,1.0684444656422394,0.4260007228856473
-10.2636,9.856359,0.9743179,14.43986,1.0680258011712869,0.4106288515296494
-12.54184,11.49007,11.76893,13.83432,1.0670494822255097,0.6666506747912199
-9.959542,10.0174,0.9953436,13.71475,1.066974659717718,0.2875267880678679
-12.16757,10.7304,8.75026,13.77045,1.0669428406886414,0.453393677603796
-10.28672,10.28482,3.406399,14.52893,1.066709450726744,1.2896362266300383
-12.50253,11.72971,11.47224,13.66777,1.0659713272264402,0.1875608330999341
-10.82442,10.94533,5.157591,14.04944,1.0659231093260764,0.5489706523519947
-10.95489,10.93396,10.44765,14.18088,1.0658392184891314,0.15865264150850697
-9.974092,10.83071,2.069045,14.20564,1.0657893522483315,0.11945899790219373
-9.736779,9.581573,0.407379,13.49301,1.065294132493896,0.24769531738218264
-10.60172,11.30359,4.699791,13.77994,1.0652382131564786,0.457898135146414
-9.842884,9.534181,0.7606352,14.20564,1.0650817890767925,0.9609620200273893
-12.1922,11.54885,7.971964,13.7078,1.0645980485649138,0.7359953929254219
-11.10211,10.68719,6.746883,13.57222,1.0645244449052016,1.0119795454205613
-10.04256,10.22325,2.263506,13.55853,1.064338350869437,0.3684826962709892
-10.96053,10.82896,3.201271,14.05579,1.0639390447743355,0.26105412797753147
-10.94629,10.33615,4.746535,13.61178,1.0635510252921605,0.25039505174996435
-11.91237,10.63093,11.36033,13.42614,1.0634435834931117,0.1262962915429937
-10.37292,10.01882,1.903668,13.58913,1.0626935049264663,1.064026078722563
-12.21146,11.2601,8.60734,13.53567,1.0623512572208684,0.7592244006939818
-12.02663,10.73648,11.17294,13.94864,1.0623354910112182,0.16948010704201044
-11.67802,10.44183,4.484198,13.42614,1.0623077449251332,0.23184734741395696
-11.93333,10.87913,10.47239,14.52893,1.0621602542578952,1.3064127590646677
-10.57304,11.15575,5.891911,13.65277,1.0613973821218246,0.1811792829457564
-11.7564,10.8598,8.873144,13.76826,1.0612648653306231,1.304381945371421
-10.36357,10.3589,1.707049,14.35545,1.0610199266724143,1.1789719156532714
-12.15687,10.77019,9.17811,13.5326,1.0610034420350094,0.4325568120717809
-11.75845,10.73185,6.414267,14.42842,1.0609651109902378,0.8853609532933896
-11.99798,10.84042,10.73492,14.46389,1.0605282767585038,0.3293326965806068
-10.10095,11.13003,1.718446,13.98834,1.060048674502088,1.0703400585242844
-11.98625,11.20485,8.372149,14.39986,1.0597894866761812,1.277582480922429
-12.29271,11.04767,10.94197,13.96917,1.0597676990497211,0.6119726185231624
-11.62823,10.55427,8.423487,14.35545,1.0594316500094245,1.1015811178888448
-12.07126,11.10229,8.519559,13.81858,1.0593677859485398,1.2075814153189606
-11.1625,10.62099,5.154103,13.51522,1.0590156182502144,0.3195712687974463
-10.32427,10.59905,1.691803,13.87227,1.058523195087226,0.8008194067603929
-11.94946,10.83855,8.264562,13.61368,1.05844981712753,0.37936581819827847
-12.12598,10.98868,8.963589,13.82829,1.0578506171810536,0.19549778423985165
-12.16099,11.51107,10.49275,14.05579,1.0576801564976526,0.4793423589222928
-11.74945,10.52271,3.716004,13.6541,1.057611050056979,0.15727522600651664
-10.42698,10.45643,2.183448,13.74596,1.0574877624398473,0.6797566866808358
-12.09356,10.38377,7.808978,14.05995,1.057331719748539,0.27022740303176507
-12.36484,11.28896,12.14363,13.71388,1.0566677579457182,0.2524510233166009
-10.14444,10.50738,0.9305489,13.56492,1.0565422173004424,0.533366602185248
-9.754605,10.0372,1.668937,13.79671,1.0563220347351918,0.6551605374950213
-10.30949,10.3126,1.999986,13.51246,1.0562249858556088,0.4084469173569067
-11.02101,10.37661,7.048893,13.77045,1.0561879225331776,0.8657748053862223
-10.46343,10.68469,4.165091,13.42342,1.0561336588479657,0.7902302105270861
-12.03981,11.38613,9.488491,14.10293,1.0554955676804971,0.69454553175049
-12.47159,11.02904,10.85346,14.42842,1.0553422386251077,0.6558257997019733
-12.33925,10.79319,9.62693,14.33683,1.0553305314698975,0.5117259297968011
-11.05438,11.32353,6.897993,13.57033,1.0545375382459974,1.0981490157219262
-12.34087,10.58055,7.349707,14.2807,1.054375478801303,1.2412055789544088
-11.40233,11.1039,5.682255,13.66095,1.054366322811425,0.10498998399266911
-11.82663,11.0161,5.46216,13.9912,1.0543211077705041,0.8677483221563419
-11.47231,10.38566,6.274888,14.12985,1.0542593570542673,0.4327670744090727
-9.963307,11.06549,2.303914,14.35545,1.0542191948583268,1.2787823245942018
-11.98511,10.40544,10.18603,14.59888,1.0539724237399315,0.08706951980080462
-10.62907,10.92693,4.347595,13.67141,1.0538017035942544,0.3135072101985103
-10.34455,9.81527,1.09374,13.67516,1.053234661535524,0.7863701650679543
-10.99216,9.856104,2.277982,13.96917,1.053212394595385,1.4123905701085544
-11.74653,10.80892,7.559742,13.63579,1.0531074980867678,0.18741260566474713
-11.86915,10.85683,4.972429,13.80029,1.0530799939254356,0.3425965200192731
-11.90095,10.70426,11.4215,13.88324,1.0530598456259261,1.067688525172846
-12.28276,10.61099,8.077198,14.15348,1.052630037092819,0.23532180409352635
-12.43988,10.76221,10.81741,13.9912,1.0523973167602758,0.3298193098374229
-11.83295,11.15446,9.733034,14.46389,1.0522989047911941,0.32485863004098064
-10.31155,11.02794,2.711161,13.95933,1.052102257024956,0.4534513439774951
-10.90789,10.07894,2.428811,14.42842,1.0520210156381264,0.8737810043137146
-10.11505,10.40689,2.09805,14.33683,1.0520007274575844,0.37816371104306157
-10.13425,10.5187,1.861441,13.96059,1.0518633314789634,0.6501636207978788
-11.93052,10.86549,5.871914,13.64392,1.051859608905786,0.16944331821138506
-11.81368,10.57114,7.450661,13.45827,1.0518148974480444,0.9818989094401629
-9.969383,9.876476,0.7612383,13.5281,1.0512031681329617,0.19246772451602265
-11.97338,10.64819,7.291207,13.78383,1.051202139144116,0.021612020636215156
-10.07633,10.66198,1.262972,14.33683,1.051038557683978,1.2390435022912936
-12.49897,11.43768,11.90656,14.23404,1.0509886769153833,0.4313154046303154
-12.38421,11.39807,10.81743,13.88324,1.0509681792121577,0.42676605805375417
-11.98407,10.59188,6.955067,13.87601,1.0508211788821527,0.8858665445061139
-12.31587,11.12068,10.99116,13.67411,1.050806341448085,0.25267569095496234
-12.31226,11.53928,11.37152,13.87227,1.050747744582379,0.20079136404106823
-11.93512,10.34137,9.104301,13.87601,1.0506282509669456,0.6417455211070653
-11.10791,10.73034,2.970717,13.76832,1.0503291887152397,0.4526700590546033
-9.80293,9.994191,2.715378,13.69692,1.050245837740233,1.101549888790475
-10.99293,10.80851,4.007111,14.3209,1.049702551337965,1.3834908358453026
-10.70208,10.21952,5.522871,14.05579,1.0496339987395344,0.593040376335544
-12.025,10.86631,5.917172,13.77675,1.0495087468114297,0.40248789506023264
-12.08222,10.86423,8.886388,14.22571,1.0490164765323544,0.9000760789914632
-11.46505,10.17013,5.793161,14.22571,1.047964443359307,1.0220321025339438
-11.98988,11.29207,9.058996,13.99239,1.0479075098005577,0.9966719961592392
-10.01846,10.5051,1.969726,14.46389,1.0477964778400042,1.5311703897577909
-11.55351,10.29742,8.396211,14.31559,1.047761371833095,0.6400775350065097
-12.04096,10.86801,7.985602,14.11204,1.0471986993983455,0.9915846301235884
-10.44403,10.53684,2.552961,13.98834,1.0469879230933898,0.18230305448661888
-11.85,10.21437,6.242738,14.31559,1.0469267757773333,1.0562331261449134
-12.125,10.26411,6.119595,13.61178,1.046544627164606,0.06548149125078345
-11.36015,10.93136,5.956146,13.61606,1.0462052550000944,0.2728496447987435
-9.939501,9.473572,1.109442,13.6646,1.0461433201948158,1.1301500587191378
-10.93826,11.06292,5.117989,13.91338,1.046112685825082,1.0241279432585386
-11.77899,10.73774,8.645785,13.61568,1.0458578689116016,0.775777589779069
-11.8045,10.35979,5.902548,13.45624,1.0454628433017414,0.5743184775106233
-10.69036,10.5351,5.319783,13.76839,1.0454485752427705,1.2607136737480191
-9.924575,10.47288,0.9370052,13.473,1.0451907482085345,0.4138201932424977
-9.882282,10.24569,0.8928034,13.81858,1.0450855824805219,1.0218959393174514
-9.847935,10.80958,1.146317,13.58973,1.0447936460218052,0.3666000849693418
-12.51638,11.52529,11.52481,14.22571,1.0447884894633006,0.28732561341604
-11.21364,10.35732,7.507176,13.95933,1.0447540583196373,0.2714963476306865
-9.9775,9.718553,1.119738,14.19435,1.0445067764651839,0.996491379082672
-10.11883,9.741473,0.7650486,13.6541,1.0444731141313714,0.3671293181151755
-11.842,10.52702,7.778653,13.4917,1.0444181996293136,0.85342176148438
-12.21436,11.25233,10.22139,13.7555,1.044138163811038,0.43180776968481716
-10.96875,10.15596,6.222223,14.23041,1.043828548670951,1.3421960286897265
-11.5448,11.22275,10.20702,14.23041,1.0426767104705,0.45829857579809014
-11.20855,11.12905,7.467482,13.49754,1.0426341505931471,0.5471038289872375
-10.4673,10.21322,3.330372,13.58283,1.0421903727776543,0.6434954085611327
-12.16162,11.25503,7.990527,14.15348,1.0418715022553275,1.1285467601743575
-12.15194,11.39329,7.675546,13.99239,1.041820420124959,0.750090950218727
-11.53193,11.15811,8.653582,14.59888,1.04169871940826,0.2474180561785426
-11.75876,10.45182,8.694676,13.9538,1.0416342899870945,0.4558184542134761
-9.653316,9.777185,0.4358338,13.74043,1.0410491395088868,0.7058332480707505
-12.35876,10.55961,8.581277,13.53224,1.0409466485920253,0.2127239088927542
-12.04059,11.14835,10.82363,14.23404,1.0409004757053781,1.6214033388410916
-9.984268,10.85061,2.49092,13.56219,1.0406224755329767,0.9380013130612549
-11.21881,10.33461,3.696503,14.08722,1.0405553195635637,0.7268491351667623
-11.20642,10.69245,5.742212,13.8654,1.0403739910036116,0.9005635785446943
-11.75926,10.08219,6.465242,13.48447,1.04020697806817,0.26865645881432954
-12.36105,10.89229,8.149908,13.52757,1.0400892019798902,0.6898846652176068
-11.5797,11.10845,3.896339,13.50432,1.03982134203056,0.8288611932372755
-11.71562,10.39994,9.195559,13.45731,1.0397627498705952,0.11238988556251155
-12.32784,10.97133,9.000338,14.04791,1.038748548558854,0.48749870817022267
-11.08509,10.11462,2.860602,14.33683,1.0385946207007715,0.3621466100651618
-10.30022,10.13499,1.815956,13.47899,1.0385349735841896,0.20332597006052747
-10.46722,10.28309,2.252302,13.80029,1.0384880857440386,0.09288977645057943
-12.22379,11.16467,11.1725,13.66991,1.0382327019112896,1.090199521604587
-11.88373,10.65618,9.641999,14.33683,1.038156325002026,0.5829656559951997
-11.25376,10.27696,8.009623,13.54426,1.0378308318238778,0.7070769195561443
-9.883333,9.990462,1.290226,13.6647,1.037513434679781,0.36130513126547065
-12.24913,11.09874,10.42413,14.22571,1.0374935339965352,0.8254663922222065
-12.19573,10.6066,11.27814,13.76839,1.0373844040346885,0.1805806553358379
-10.725,9.639336,0.818626,14.59888,1.037265372757424,0.9478632739755894
-11.50721,11.50231,8.179879,13.61606,1.0372532540700337,0.33679586895242897
-11.55159,10.21308,5.453465,13.48724,1.0371856404189808,0.16074967700090237
-10.86806,10.74073,3.71463,14.38108,1.0369686810089576,0.538703923950303
-11.82835,10.51495,6.884976,13.76422,1.036916574176433,0.4638548299453373
-10.6026,10.96317,1.92344,14.1035,1.0368801301672683,1.1285955889444368
-10.74176,10.4649,4.382609,13.71388,1.0367932232804804,0.5032902874130635
-12.094,10.46657,3.789113,13.52668,1.0366553192037884,0.8365802838911317
-10.52571,10.55278,3.479412,14.09246,1.0365760241517639,0.5509911735156339
-12.10682,10.7242,8.757486,13.76338,1.036436536958814,0.33180647110318534
-10.16458,10.23586,1.138104,13.40087,1.0362845607374862,0.9688638550594978
-12.09628,11.02393,10.43371,14.15348,1.036163494476923,0.1201676423150948
-10.50253,10.0681,2.25652,13.45827,1.035882140049983,1.005195243183488
-12.231,11.09397,10.72685,14.34407,1.0357104430085204,0.216987440091283
-11.97424,10.80769,11.78356,13.82634,1.035582471666095,0.2385085639709144
-10.33409,9.965788,1.988267,13.44088,1.035488907485068,0.693102450472684
-11.71422,10.72071,3.48904,14.33683,1.0353199004420308,0.6754851834283054
-10.40722,10.37315,3.171612,13.76589,1.0348091554048582,0.2726891143869074
-12.4724,10.91317,10.58369,14.59888,1.034370152881593,0.4683688447528597
-11.52914,11.30404,11.08983,13.526,1.0339852234152307,0.24473239053647391
-12.08222,11.02514,9.642694,13.66777,1.0338752792268933,0.20219075943840856
-12.34873,11.07574,10.05641,14.11204,1.0338382515455427,0.5036283656218151
-10.06853,10.10411,1.380634,13.43101,1.03378569286835,1.3638964627630306
-10.61803,10.67271,2.935961,13.61622,1.0336010358588519,0.42413453012593566
-11.44223,10.60831,4.59909,14.39986,1.0333057583964538,0.1563316231439573
-11.49483,10.32817,6.484273,14.52893,1.0328212460242912,0.20542574715644452
-10.96289,10.35346,2.874011,14.43986,1.0327501018176817,0.9120985991590257
-12.00843,10.67584,11.73653,13.63319,1.0326932996309317,0.6959837383973668
-12.6402,11.47002,11.12126,13.91137,1.0323774340545786,0.5726922282687695
-10.16682,10.65047,2.086052,13.43044,1.0321516101453025,0.30389824366920176
-12.66394,11.12489,11.09603,14.59888,1.0318378196315519,0.5527859441158622
-10.50839,10.85027,3.590265,14.10531,1.03156638729546,1.1845339025115607
-11.86203,10.52117,4.187068,14.35545,1.0313092134084973,0.8855639950736987
-11.525,10.27157,3.402965,13.62805,1.03124627775896,0.9773700115869545
-10.41019,10.32053,1.45935,14.09246,1.0311245618198404,1.4685953861123706
-9.674404,9.564807,0.6705631,13.76214,1.0311205013941867,0.5816240174032865
-9.633246,9.628908,1.563546,13.76222,1.0309771650627613,0.7319834783513572
-9.992436,10.4568,2.054898,14.38108,1.0308395480683155,1.2162625274436798
-9.996939,11.07892,3.342205,14.10592,1.0305169530630753,0.5193642032990868
-11.68676,11.04324,6.337146,13.43101,1.0304177034431388,0.43950400779725735
-11.39576,10.47603,3.041079,13.77629,1.0300054734177335,0.5247442746288654
-11.79312,11.01974,8.337302,14.52893,1.0293007932665836,0.2618355395487098
-11.80513,10.24222,4.886715,14.52893,1.0292608529597713,0.8240548181726486
-10.06786,9.950419,1.209699,13.87601,1.029117051279484,1.1609389177596305
-11.51055,10.20206,5.119608,13.58973,1.028979681387762,0.3045359295250975
-11.56339,10.80485,5.711715,13.6541,1.0288435994290235,0.517010869931386
-12.08906,11.05434,9.421649,13.5281,1.0288336140514043,0.5733805540983533
-12.30365,11.01886,10.03429,14.3209,1.0286070012838562,1.4722039941186589
-10.32643,9.938447,1.029533,13.53407,1.0283215955354608,0.9318338668163774
-10.67609,11.21199,5.003507,14.2807,1.0279895059807647,0.6705932151368031
-12.11772,10.41858,10.81666,14.34407,1.0276972029253668,0.049610917256514245
-9.692663,9.749404,0.6298925,14.22571,1.0276701054278503,0.6081455862516394
-10.72126,10.46207,6.754062,13.5281,1.026922554334157,0.6810173986234762
-12.19206,10.87801,10.22762,14.59888,1.0266740123815596,0.08317282255029532
-11.229,10.16982,4.556969,14.52893,1.026603676927835,0.5159117474293784
-11.58831,10.50752,3.828912,13.89363,1.026404489376034,1.4347864731282243
-10.48036,10.84325,2.354253,13.64793,1.0263964929446905,0.5554593238385144
-11.22516,10.28702,5.876396,13.92765,1.0259256985755139,0.7327291625972504
-11.73556,10.71015,10.7211,14.21601,1.0258099433092696,0.22078363721748107
-12.06538,10.26566,6.947553,13.57485,1.02560269099307,0.27585169072063254
-11.8399,11.08581,8.288372,13.67141,1.025591343160331,0.3754694301793339
-11.80454,10.51254,8.421962,13.87601,1.025453598655365,0.19801498921766184
-10.07899,9.743671,1.065975,13.69692,1.0253804035512097,0.584562336754526
-9.957382,10.0516,0.7349715,13.69165,1.0244778543278552,0.8662393161786006
