bpt lgm_tot_p50 logM200_L RprojLW_Rvir sfr_tot_p50 color_gr zoo distance weights
1             -0.596687973   0.7828797467 -0.756256310  -1.4282987612  0.481004940  S             0.5539245     1            
1              0.518783592   0.7828797467 -0.802052100  -1.1464051645  0.496571089  E             0.5636217     1            
0             -0.445638006  -0.7115210323 -0.855135764  -1.4811118152  0.621703860  E             0.5228526     1            
1             -0.418896523  -0.9746017879 -0.510530164  -1.0296942056  0.291837423  S             0.6521663     1            
0             -0.804556013  -0.9746017879 -0.866099871   0.1717413191  0.094975593  S             0.8760940     1            
1              3.678159499   0.5206957005 -0.930518277  -0.1413252649  1.270430365  E             0.5888497     1            
0             -0.429447584   0.0778247011 -1.030168897  -1.4622150388  0.457582171  S             0.5385639     1            
1             -0.045182774   0.0778247011 -0.677147987  -0.8494206668  0.666023512  S             0.6500394     1            
1              0.072061349   0.0778247011 -0.735821110  -1.1912354430  0.561955003  S             0.5711652     1            
1             -0.550663515  -0.5638743733 -0.540097317  -0.9293695479  0.136059272  S             0.6901842     1            
0              0.300425129   0.2523726435 -0.941901141  -1.2141063947  0.641850079  S             0.5479980     1            
1              1.773905127  -0.3307299175 -0.901654602  -0.5761396958  0.610474321  E             0.6277251     1            
1              0.136519846  -0.5358694475 -0.764716726  -1.2514983226  0.675645209  S             0.5449490     1            
0              1.057130283  -0.5358694475 -0.766134790   0.2295660160  0.590338246  E             0.8140565     1            
0              0.522906995  -0.9379401671 -0.342432215   0.0808628821  0.847298905  S             0.7969243     1            
0              0.034192740  -0.9379401671 -0.275821216  -1.3646329063  0.646029455  E             0.5246124     1            
0             -0.715144862  -0.9379401671 -0.491454908  -1.1340555136  0.217658559  E             0.6477915     1            
1              2.605953350  -0.5477680921 -0.860955796  -0.2552262512  0.841668920  E             0.6450455     1            
1              0.399750639  -0.9379401671 -0.755557342  -0.6222793993  0.983052567  S             0.6587803     1            
0              1.417746162  -0.5713584482 -0.751153831  -0.5476332436  0.667271239  E             0.6477545     1            
1              0.021670934  -0.5477680921 -0.725501154  -0.5064915405  0.371331806  E             0.7369685     1            
1              0.536035184  -1.3886401297 -0.620128496  -1.0563009076  0.695461744  E             0.5703952     1            
0             -0.336398136   1.0977627172 -0.380542593  -1.6232411761  0.673088891  E             0.4782282     1            
1              1.583106764   1.1567041188 -0.930283975  -0.8188104644  0.685992209  E             0.5745812     1            
1              0.996340403   1.1567041188 -0.904886729  -0.8968646954  0.758284268  E             0.5807675     1            
0              1.680309935   1.1567041188 -0.751826679  -0.4096603830  0.683730071  E             0.6649830     1            
0              2.793689479  -0.7915006170 -0.939377511  -0.5881489217  0.645572970  E             0.5708875     1            
0             -0.583408189   1.0751380482 -0.764372406  -0.5547043941 -0.184210829  S             0.7810641     1            
0             -0.069347131   0.2197807041 -0.583559652  -0.6987972552 -0.575763649  S             0.7567650     1            
0             -0.059250856   0.2197807041 -0.944028335  -1.2063097691  0.626988945  S             0.5696491     1            
1              1.258661622   0.2197807041 -0.623920858  -0.9322816481  0.925094148  E             0.5466190     1            
1              1.719270033   0.2197807041 -0.722848526  -0.6985983552  0.659155944  E             0.5983599     1            
0              2.572086868   0.1761523407 -0.954113215  -0.1985989068  0.663756302  E             0.6709129     1            
1              1.186956851   0.1761523407 -0.782713876  -0.5597023945  0.390838945  E             0.6740122     1            
0             -0.353861962  -1.0978648478 -0.817727039   0.6398999350  0.349805987  S             0.9046488     1            
1             -0.171189130   0.2483719398 -0.760182106  -1.2167507449  0.469699320  S             0.5840664     1            
0             -0.127317331   0.2244022066 -0.313453964  -0.5819830212  0.325744138  E             0.7311074     1            
0             -0.228401351   0.2244022066 -0.438262047  -1.2243663205  0.450942846  E             0.5864897     1            
1              0.709066529  -1.0993823561 -1.002063567  -0.6486209014  0.536939608  E             0.6674237     1            
0              0.352755969  -0.2850322247 -0.899328539  -0.8421863162  0.530082184  E             0.6415529     1            
1              0.739840459  -0.2850322247 -0.838373864  -0.8379584159  0.629017769  E             0.6167817     1            
1              0.991853170  -0.2850322247 -0.694246916  -0.6709461531  0.632847174  E             0.6426632     1            
1             -0.597779462  -0.2850322247 -0.649201517   0.5358766295  0.476607465  S             0.8967403     1            
0              2.768160761  -0.4843086544 -1.051977187  -0.4822193636  0.913443628  E             0.5787502     1            
0              2.997161243  -0.8769294360 -1.025829607  -0.2495600232  0.906073926  E             0.6228688     1            
1              0.799326616  -0.1864976522 -0.499368164  -1.1754483918  0.682061363  S             0.5284677     1            
1             -0.344705581  -0.1864976522 -0.889606585  -1.1063076865  0.574619935  S             0.6117733     1            
1             -0.142628498   0.8223694511 -0.673914658  -1.1512845899  0.620445989  S             0.5876696     1            
0              0.524756463   0.8223694511 -0.726383353  -0.9068874712  0.400354128  E             0.6270617     1            
0             -0.141749243   0.8223694511 -0.992099001  -0.7171853066  0.529397456  E             0.6921514     1            
0              0.624445803  -1.4781041413 -0.895106694  -0.9260073726  0.733826799  E             0.5944950     1            
1              1.567249853   0.8308881909 -0.639187432  -0.3807478433  0.817302748  S             0.6679899     1            
0             -0.196839124  -0.6410948520 -0.734328447  -1.1974383185  0.677298700  S             0.5753070     1            
1              0.768704282   0.8308881909 -0.637978046   0.7321503996  0.395941437  S             0.8900518     1            
1              1.770630660   0.8308881909 -1.033973099  -0.6022389478  0.505092149  E             0.6290234     1            
1             -0.853854939   0.8308881909 -0.854206819  -1.5575722961  0.522981301  E             0.5326023     1            
0             -0.074440747  -0.1664251562 -0.419846326   0.0650799109  0.315853623  S             0.8364747     1            
1              2.219505562  -1.2289568709 -0.962183159  -0.7377638082  0.838793062  E             0.5503664     1            
0              0.034192740   0.1533207387 -0.705034063  -1.0048087537  0.582801166  E             0.6160879     1            
1              1.649748239  -0.4128822982 -0.690649020   1.0190416141 -0.456387666  S             0.9196597     1            
0              0.316100126   0.4239890358 -0.464235770  -1.0305331556  0.746694613  E             0.5842835     1            
1              0.868090431  -0.6978634576 -0.951161374  -0.6180680740  0.134405780  S             0.6922201     1            
0              1.511462631   1.2097824202 -0.569744379  -0.8260843400  0.712975564  E             0.5745911     1            
0              0.313917147  -0.5846021570 -0.626275588  -0.2831441633  0.943860767  S             0.7355421     1            
1              0.343296396   1.4539977887 -0.806820015  -0.8675996182  0.293795238  E             0.6519859     1            
1              0.373160751   1.4539977887 -0.698994403  -0.7431149836  0.752989038  S             0.6481492     1            
0              1.102457401   1.4539977887 -0.731442838  -0.4655589373  0.775666214  S             0.6737642     1            
0             -0.138596052   1.4539977887 -0.728662588  -1.3321204038  0.748779229  S             0.5342419     1            
0              2.065423681   1.4539977887 -0.701084779  -0.7895275372  0.757198847  E             0.5516073     1            
1              0.123816125   1.4539977887 -0.688463562   0.1149074247  0.532582709  S             0.8287265     1            
0             -0.617304990   1.3131454282 -0.475586985   1.2078473261 -0.413954819  S             0.9564745     1            
1              0.846169691   0.1433879571 -0.957035085  -0.3721942501 -0.072376998  S             0.7537378     1            
1              2.449931044   0.1433879571 -0.721460236  -0.7069929558  1.158708119  E             0.5227002     1            
1              0.424127230  -1.4166105667 -0.733493276  -0.9192855721  0.433160206  S             0.6269172     1            
0              0.561745817  -1.4166105667 -0.850539537  -0.3634729945  0.757751702  E             0.7201946     1            
1              1.436847222   0.5725668930 -0.900370362  -0.9903209276  0.610403312  E             0.5457966     1            
1             -0.108913612  -1.0600995846 -0.350327533   0.4939677588 -0.290607413  S             0.9038277     1            
1              0.126726763   0.3380083955 -0.953300344  -0.8016566131  0.096035653  E             0.6891746     1            
1              0.382529366   0.5151429997 -0.985188826  -0.6068595481  0.692580814  S             0.6816474     1            
1             -0.188531679   0.5151429997 -1.001325764  -0.9986390282  0.644244091  S             0.6243651     1            
1             -0.513189055   0.5151429997 -0.996746266  -1.2325199461  0.417441895  S             0.6013692     1            
0             -0.292041231  -0.1376269874 -0.675379716  -0.3734901602  0.846132332  S             0.7483225     1            
1             -0.518585863   0.1338000638 -0.964671412  -1.5701871470  0.593224248  S             0.5067508     1            
1              0.619958570   0.7747403841 -0.589522551  -1.1477706896  0.819711976  S             0.5347151     1            
1             -0.132805096   0.7747403841 -0.360461111  -1.5554927709  0.608724461  E             0.4889361     1            
1              0.162594308   1.4916940742 -0.819191968  -0.0926231937  0.160810920  S             0.8132697     1            
1              2.013881139   1.4916940742 -1.033341461  -0.6797500287  0.796461657  E             0.5781571     1            
1             -0.474653425   1.4916940742 -0.449715249  -1.0131306793  0.449745840  S             0.6481052     1            
0              0.928455843   1.4916940742 -0.811535927  -0.1847823683  0.702258303  E             0.7429051     1            
0              1.764445555   1.4916940742 -0.612539453  -0.4264076368  0.691018620  E             0.6568205     1            
0              1.718542373   1.4916940742 -0.786261143  -1.0163819296  0.745949020  E             0.5147648     1            
0             -0.057371070   1.4916940742 -0.816342944  -0.8119573389  0.637056983  S             0.6608952     1            
1             -0.342401327   0.3380083955 -0.709690456  -1.4594125885  0.681579518  E             0.5184294     1            
1             -0.141294456  -0.3248668173 -0.542532014  -1.2952614260  0.685982065  E             0.5479798     1            
1              0.670894729  -0.3248668173 -1.008785678  -0.6981929052  0.827066461  S             0.6390047     1            
0              0.226143230  -0.3248668173 -0.904213245  -0.5654220450  0.691363520  E             0.6975508     1            
0              0.783894173   0.8223694511 -1.046685407  -0.0152152603 -0.318802990  S             0.8258880     1            
1             -0.743462941  -0.0443002275 -0.842270119  -0.2819744782  0.346159176  S             0.8054926     1            
0             -0.111763611  -0.2825835181 -0.514394111  -0.9351070483  0.630229991  E             0.6361945     1            
0              1.056402624  -0.0443002275 -0.824122395   0.8106689983  0.685495147  S             0.8832941     1            
1              0.809422890  -0.8797575197 -0.872794934  -0.9686140509  0.733142071  S             0.5748440     1            
0              0.922422334  -0.2118124496 -0.851695913  -0.2232148237  0.817368684  S             0.7292538     1            
0             -1.042076174  -0.2118124496 -0.424383151   1.1884981796 -1.054469660  S             0.9660008     1            
1              1.160761112  -0.2118124496 -0.713822742  -0.3770021480  0.533384094  S             0.7049879     1            
0              1.537597732   1.9040769525 -0.600029232  -0.7854947119  0.669168189  E             0.5861378     1            
1              0.271955454   1.9040769525 -0.972828399  -1.2934241508  0.673540304  S             0.5276898     1            
0              1.668455150  -0.2118124496 -0.624247453  -0.7429785586  0.664375093  E             0.5899869     1            
1             -0.071924258  -0.8139528419 -0.948616008  -0.3900397890  0.409057781  E             0.7602826     1            
0              0.050322524  -0.8139528419 -0.775880925  -0.7419190335  0.263165073  E             0.6948289     1            
0              2.296728417  -1.2746200749 -0.940896613  -0.4657922623  0.694320530  E             0.6217687     1            
0             -0.233404010  -1.2746200749 -0.733916335   0.5388652297  0.491585255  S             0.8892726     1            
1              0.518935188  -1.0745504022 -0.866069619  -0.2491674507  0.422970440  S             0.7622505     1            
0              0.325013953  -0.3058979637 -0.970283186   0.3206503655  0.597327544  E             0.8479933     1            
0              2.096106653  -1.3734650468 -0.968201844  -0.6570282520  0.679434037  E             0.5876972     1            
1              0.805966508  -1.1608414419 -0.938867148   0.1500292149  0.537847506  E             0.8124643     1            
1             -0.032448735  -1.1608414419 -0.895932051  -1.2577356231  0.730139412  S             0.5483099     1            
0              0.395748513   0.9246633055 -0.257707514  -1.4777509150  0.851807966  E             0.4626896     1            
0             -0.287705594  -0.3058979637 -0.499563170  -0.4528816113  0.341634900  E             0.7608159     1            
0             -0.228886458   0.9246633055 -0.609285835  -1.0632305332  0.434022456  E             0.6257297     1            
1             -0.187197637   0.9246633055 -0.846258002  -1.3491276301  0.609155586  S             0.5427114     1            
1             -0.278518894  -0.1421795123 -0.871375357  -0.9505600495  0.559266812  S             0.6455196     1            
0              2.244488535  -0.5801875874 -1.004621965  -0.6825461040  0.686935612  E             0.5734039     1            
0             -0.239437519  -0.5801875874 -0.828325137   1.5703164664 -0.376020889  S             0.9663620     1            
1              1.159063240  -0.1421795123 -0.742190471  -0.4652452873  0.516260823  E             0.6876588     1            
0             -0.205631676  -0.1421795123 -0.865643482  -1.0593048079  0.605397190  S             0.6137278     1            
1              0.750755350  -0.1421795123 -0.336267371  -0.7797546614  0.698875239  E             0.6250066     1            
0              0.361942669  -0.5801875874 -0.840656908  -0.7677581855  0.788366650  E             0.6407429     1            
0              3.018293686  -0.6453369775 -0.983589149  -0.9014024207  0.658704531  E             0.4811011     1            
0             -0.397855038  -0.6453369775 -0.534832224  -0.1983899343  0.586442905  S             0.7959018     1            
1              0.681627706  -0.1933609283 -1.008351640  -0.5544009441  0.790101295  E             0.6730094     1            
0             -0.302622612  -1.4111958212 -0.885290318  -1.4757899648  0.619913423  E             0.5167750     1            
0             -0.100818401  -1.4111958212 -0.729035807  -0.8969501204  0.297599282  E             0.6662373     1            
0              0.111324638   1.0032633373 -1.002030369  -1.2621305484  0.618396877  E             0.5477901     1            
0              0.519026145  -0.8013644209 -0.747000561  -0.6173234740  0.596054457  S             0.6792552     1            
1              0.047472525  -0.8422336783 -1.006896291   0.0106898092  0.859497207  S             0.8012905     1            
1              0.872426068  -0.8422336783 -0.953485051  -0.0912249011  0.683755431  S             0.7633059     1            
1              0.970023387  -1.2868291189 -0.800371081  -0.0237872134  1.137258381  S             0.7474320     1            
0              2.478279442  -1.2868291189 -1.022165796  -0.6606199273  0.373538151  E             0.5889105     1            
0              0.989336681   0.6808273141 -0.734035783  -0.3858577887  0.305460974  E             0.7241038     1            
0              0.231540038   0.6808273141 -0.627935722  -0.7635047852  0.296615303  S             0.6799420     1            
1              0.803601615  -0.5360763805 -0.906638915  -0.9822221269  0.693488713  S             0.5746757     1            
1              0.846685116  -0.4979317402 -0.575364780   0.3988287815  0.583364165  S             0.8442822     1            
0              1.782940231  -1.3572897880 -0.972368178  -0.8888615198  0.892729339  E             0.5321882     1            
1             -0.212635397   0.0097092722 -1.008505357  -1.4492699628  0.686930540  S             0.5137175     1            
1             -0.574312446   0.0097092722 -0.553074456  -1.2639321236  0.216385472  E             0.6110035     1            
0              1.719239713  -1.4026425926 -0.981703247  -0.8575054424  0.654631668  E             0.5603859     1            
0              0.835588310  -1.3040735313 -0.648437800  -0.9618476254  0.800412791  E             0.5703380     1            
1              0.129819315  -1.2342681499 -0.773628868  -0.5251843169  0.500572944  E             0.7213852     1            
0              0.901926594  -1.4412355876 -0.961666587  -0.9159973469  0.758984212  E             0.5809526     1            
1              0.464603285  -0.2894467942 -0.466935579  -0.9078730462  0.649290789  S             0.6127358     1            
0              1.583804105   0.1893960494 -0.628017106  -0.5217749666  0.490733149  E             0.6572799     1            
1              1.281886085   0.6095389132 -0.867782767  -0.7259177823  0.806986179  S             0.6036540     1            
0              0.096528897   0.6095389132 -0.625322596   0.7538226345  0.205931958  S             0.9096771     1            
1              1.542842943   0.5082452348 -0.848890047  -0.4772774632  0.407728902  E             0.6743732     1            
1              0.669560687   0.6095389132 -0.808737602  -0.4544932115  0.867176305  S             0.6901405     1            
1              0.648185692   1.3728800727 -0.566311000  -0.9400553237  0.518005611  S             0.6050465     1            
0             -1.078337868   1.3728800727 -0.607001119  -0.5979753475 -1.229790456  S             0.8372480     1            
1              1.207695144   1.3728800727 -0.954045143   0.4108927049  0.462015151  S             0.8404594     1            
0              1.557487089   0.7143504518 -0.562911750  -0.7431876586  0.811251781  E             0.5852367     1            
1             -0.857038449   0.7143504518 -0.368002558   0.5284095914 -0.578304751  S             0.9252571     1            
1              0.677928770  -0.8048477922 -0.935883098  -1.1191112374  0.816739749  S             0.5389439     1            
1              0.221443763  -0.8048477922 -0.577586278   0.0920165830 -0.179919867  S             0.8508053     1            
0             -1.029402773   2.1038707146 -0.703759786  -0.5158525912 -0.166494127  S             0.8020476     1            
0              1.484448275  -0.8530976581 -0.597813799   0.1561201454  0.815887643  E             0.7769839     1            
1              1.609363142   2.1038707146 -0.632288652  -0.4198716038  0.149647318  S             0.6997240     1            
1              0.273441092   2.1038707146 -0.837117674  -0.8275161651  0.212185807  S             0.6695013     1            
0              1.368113726   0.7028656732 -0.818128969   0.4290833863  0.962825196  E             0.8175713     1            
1              2.017913585  -1.1522192357 -0.714414887   0.4060239895  0.269931200  S             0.8237623     1            
1             -1.070121381  -0.1595618800 -0.510132382   0.7597108909 -1.066865773  S             0.9494097     1            
0              1.932716795   0.4010884561 -0.914130209  -0.7656646353  0.907149203  E             0.5535607     1            
1              1.921104563   0.4010884561 -0.662878220  -0.5909220469  0.661057967  E             0.6135103     1            
1             -0.092238083   0.4010884561 -0.827142904  -0.9768416265  0.267116207  S             0.6500449     1            
0              0.774222366  -1.1480460879 -0.417349882  -0.0741573673  0.973314214  S             0.7547547     1            
0              0.660707497  -1.1480460879 -0.907763203  -0.9478965743  0.783654707  E             0.5838909     1            
1              0.910294677  -1.2975896322 -0.577898174   1.8824576553  0.376474874  S             0.9610327     1            
0              2.484616142  -0.5846021570 -0.843696811  -0.6202215492  0.923973223  E             0.5591665     1            
0              0.820822888   0.0339549160 -0.936697663  -0.5468083185  0.521307522  S             0.6853132     1            
0             -1.018396924   0.3660822989 -0.821224307   0.8961075581 -0.629360098  S             0.9492476     1            
1              0.965172325   0.3660822989 -0.848644696  -0.9399902987  0.684952437  E             0.5771733     1            
1              0.866331921   0.3660822989 -0.938485477  -0.3926164367  0.678302968  E             0.7058988     1            
1              0.079034752   1.3131454282 -0.420266590  -0.5745994957  0.152051474  S             0.7339314     1            
0              1.256448325   1.3131454282 -0.752529435  -0.9645748506  0.755596076  S             0.5510467     1            
0              2.878007014   0.0339549160 -0.916800409  -0.3355372323  0.680950582  E             0.6241851     1            
1              0.628599526  -0.5345243833 -0.809827213  -1.3174706527  0.767393686  E             0.4961478     1            
0              1.697591846   2.1908515307 -0.953744452  -0.6978142301  0.790126655  E             0.5904517     1            
1              1.357562665  -0.0470938223 -0.523936083  -0.2885101287  0.740420476  S             0.7020233     1            
0              3.177044715   2.1908515307 -0.805221676  -0.4868909639  0.661955721  E             0.5744695     1            
0              0.095740599   2.1908515307 -0.857072805  -0.7219589070  0.281201315  S             0.6958724     1            
0              1.156971219   2.1908515307 -0.833938638  -0.6771120535  0.350637805  E             0.6520912     1            
1              0.211953872  -0.7756702464 -0.961080761   0.4236159309  0.575264087  S             0.8642537     1            
0              1.889966804  -1.4463744225 -0.966250138  -0.6854990042  0.687143567  E             0.5908489     1            
1              0.799053744  -0.1834971244 -0.522699672  -0.9592772252  0.642052961  S             0.5840925     1            
0             -0.171158811  -0.1834971244 -0.940494738   0.5162954330  0.908680965  E             0.8728504     1            
0              2.859694252  -0.4183315326 -0.860110342   0.1705790290  0.304923336  E             0.7542690     1            
1              0.726014930  -0.3892574532 -0.892889443  -0.8459105915  0.887038488  S             0.5976791     1            
1              0.719617591  -0.3892574532 -1.038989260  -0.7686774606  0.606695637  E             0.6353468     1            
0              1.739856730  -0.3892574532 -0.994268457  -0.4753815381  0.576263282  E             0.6545963     1            
0             -0.739157623  -0.5128654014 -0.502082696   0.3907102184  4.322095597  S             0.7165948     1            
0              0.145221439  -0.5128654014 -0.910305216  -1.1725464915  1.335991801  E             0.5160532     1            
1              2.270017253  -1.1757061254 -0.969221503  -0.3715148026  0.378944966  E             0.6654843     1            
1             -0.351042282  -1.3354238731 -0.649733642  -0.8486059417  0.316766594  S             0.6870138     1            
0              0.394262875  -1.3354238731 -0.996888161  -1.0592219329  0.183543889  E             0.6129074     1            
0             -0.433874179  -0.9746017879 -0.619222222  -1.1833584924  0.490063638  E             0.6039501     1            
0             -0.316690694  -0.8685486516 -0.472807990   1.0507545640 -0.832942406  S             0.9522641     1            
1              0.307974595  -0.2271944655 -0.470957025   1.4280812805 -0.763191449  S             0.9613786     1            
0             -0.601933185  -0.9806718211 -0.601978292  -0.0149091327  0.519116392  S             0.8327208     1            
0              0.578633579  -0.5226947164 -0.594565969  -0.8874347947  0.660479752  E             0.6110581     1            
1              0.077882624  -0.2271944655 -0.825195280  -1.2491306474  0.628312753  E             0.5520032     1            
0              0.303911830  -0.2271944655 -0.716181449  -0.8525329420  0.395875500  E             0.6505039     1            
0              1.670729086  -0.9806718211 -1.012424611  -0.6490518514  0.483693131  E             0.6245707     1            
0              0.158956011  -0.9806718211 -0.901202080   1.0916941796 -0.827966716  S             0.9494053     1            
1              0.406178297   0.5979161793 -0.753433054   0.0050852913  0.335959265  S             0.8124080     1            
0              1.480961574   0.5979161793 -0.801435330  -0.4909786143  0.160983370  E             0.6898423     1            
0              0.939219139   1.0108508787 -0.443660181  -0.6747826284  0.672201280  E             0.6417057     1            
0              0.690723448   1.0108508787 -0.711875965  -0.6678950778  0.427677310  E             0.6711021     1            
0              0.169598030   1.0108508787 -0.946712243  -0.0815049378  0.335583933  E             0.8069041     1            
0              0.677443664   1.0108508787 -0.909407931  -0.4626838121  0.760703640  E             0.6946654     1            
0             -0.220579013   1.0108508787 -0.798634550  -1.0956333856  0.437801140  E             0.6175183     1            
0              0.353210756   1.0108508787 -0.802773201  -1.1040853613  0.760379028  E             0.5636036     1            
0              0.606618147   1.0108508787 -0.743607856  -1.1668893161  0.969768845  E             0.5198078     1            
1             -0.354619941  -0.8853791981 -0.413840950  -0.8014564381  0.509514984  S             0.6851327     1            
0              0.710127699   0.0712373356 -0.822166644   0.9723364480  0.131392977  S             0.9182137     1            
0             -0.541901283  -0.6645127640 -0.946908662   0.0400822590  0.183163485  S             0.8512762     1            
0              0.748966521   0.2019154928 -0.724700239  -1.2988135762  0.820422064  E             0.4905617     1            
1              1.515676992   0.2019154928 -0.716793460  -0.5172461663 -0.191073325  S             0.7044578     1            
0              2.401177863  -0.9467348175 -0.929004960  -0.2265676915  0.601623578  E             0.6767234     1            
0             -0.507216184  -0.9467348175 -0.801300468   1.4807647945 -1.530756300  S             0.9749626     1            
1             -0.221882736  -0.4279884035 -0.507204525   0.6672483046 -0.105948957  S             0.9154423     1            
0             -0.402615143  -1.2035730958 -0.878846021  -0.6792017787  0.800671466  E             0.6950293     1            
0             -0.040089158  -1.1612897966 -0.830621429   0.9397174447  0.509951181  S             0.9193741     1            
0              1.471835512  -0.8550290323 -1.023433639  -0.7378454082  0.521079279  E             0.6111524     1            
1              1.168098344  -1.4882093670 -0.871848871  -0.4383338602  0.388074673  E             0.7008306     1            
1              1.767174277   1.5462898839 -0.770167256  -0.0543582733  0.383631549  E             0.7514273     1            
1             -0.335882711   1.5462898839 -0.721159773  -1.0234913301  0.683075775  S             0.6232268     1            
1              0.286326728   0.1893960494 -0.926154770  -0.7718483858  0.464038902  S             0.6648406     1            
1              1.383697765   1.5462898839 -0.701961272   0.0435901667  0.272279563  S             0.7885812     1            
1              0.894498404   1.5462898839 -0.865889156  -0.8148719891  0.642621032  S             0.6135363     1            
1             -0.173008278   1.5462898839 -0.696472817  -1.1099605617  0.617402754  S             0.5992921     1            
1              0.502684128   1.5462898839 -0.978171799  -0.2279139641  0.602617701  S             0.7571628     1            
0             -0.012104590  -0.8968984656 -0.592967633   0.4924932212  0.003790114  S             0.8940593     1            
1              1.323514268  -1.0654798413 -0.894978829  -0.4853354638  0.701203314  S             0.6639168     1            
0              2.164536957  -1.3730511809 -0.914107000  -0.9132344217  1.227084548  E             0.4817629     1            
1             -0.236769435  -1.3730511809 -0.981723117  -1.0385707563  0.574472845  S             0.6222462     1            
0              0.523574017   0.0277469275 -1.010426814   0.4714161946  1.911102440  E             0.8090164     1            
1              0.436436802  -0.8816888939 -0.818326114  -1.2634590985  0.823602245  S             0.5155336     1            
0              0.675867068   0.6408202773 -0.271168679  -1.2071436192  0.624047151  E             0.5313453     1            
1              0.872729260  -0.1183132455 -0.644481991  -1.1934169681  0.817718656  S             0.5103074     1            
1              1.839940219  -0.1183132455 -0.772216581   0.0112964543  0.867987834  E             0.7339573     1            
1              0.724650568  -1.4884507887 -1.043678634   0.1478711497  0.957398092  S             0.7955814     1            
0              2.540676237  -0.5621844208 -0.876708360  -0.6330582502  0.902706079  E             0.5546458     1            
0              0.354938947  -1.4884507887 -1.036139050  -0.7417966335  0.547012717  E             0.6628567     1            
1              1.453553069  -0.9015544570 -0.761923910  -0.5290042172  0.443517351  S             0.6649076     1            
1              0.805754274   0.3959496212 -0.333525957  -1.3267450034  0.705113872  E             0.4890576     1            
1              1.357835537   0.3959496212 -0.600942911  -0.3999499823 -0.018283487  S             0.7246428     1            
1              2.112600266   0.3959496212 -0.844979586  -1.0309245807  1.037998184  E             0.4691860     1            
0              0.763489390  -0.8751360172 -0.723845138   0.6565448063 -0.121677412  S             0.8973686     1            
0              1.300350443  -1.3975382465 -0.918941532  -0.6647407276  0.926615766  E             0.6088573     1            
0              0.528910186  -0.1599067683 -0.741195580  -0.3491727209  0.848470551  S             0.7191144     1            
0              1.290648317  -0.1599067683 -0.395797987   0.3617316337  1.724526745  S             0.7734344     1            
0              1.592050911  -0.7209709703 -0.676659673  -0.7197786568  0.580965081  E             0.6052194     1            
0              1.589928571  -1.1237659552 -0.823397429  -0.3341812697  0.730164772  S             0.6826082     1            
1              0.301365022   0.0365070890 -0.764706000  -1.1294068632  0.551369616  E             0.5750650     1            
1              0.739506948   0.0365070890 -0.746153164   0.5052460272  0.391295430  S             0.8669509     1            
0              1.058524964   0.0365070890 -0.690315379  -0.8661104180  0.659947186  E             0.5919163     1            
1             -0.272546023  -0.1797378425 -0.741458936  -0.5658580950  0.448467681  S             0.7332279     1            
0              1.774056723  -0.8529941916 -0.832689836  -0.4702700627  0.964965605  E             0.6280690     1            
0              1.809681715   0.3326971165 -0.843749793  -0.5905102219  0.493654655  E             0.6305872     1            
0             -0.125316268  -0.8333355615 -0.862631278  -0.5521569440  0.724387697  E             0.7136605     1            
1              0.223353869  -1.3800869012 -0.784819876  -0.8404446661  0.189635432  E             0.6704588     1            
1              2.036074751  -1.3800869012 -0.878772389  -0.4336163599  0.580087615  E             0.6495578     1            
1              0.722770782  -0.5336966515 -0.625812468  -0.4791963384  0.093327174  S             0.7291893     1            
1              0.027583167  -0.5336966515 -0.961119217   0.5915612388  0.133954367  S             0.8988618     1            
1              0.364368200  -0.5336966515 -0.525743784  -1.1836198674  1.105213111  S             0.5185705     1            
1              0.143978355  -0.5336966515 -0.612852016  -0.9316517981  0.475811151  S             0.6349216     1            
0             -0.485871508  -0.7197983502 -0.665482385   0.8532707513  0.095386430  S             0.9284434     1            
1             -0.315750801   0.5527013299 -0.511930434   0.9928376846 -1.180479897  S             0.9542127     1            
1              0.462541583  -1.0936572112 -0.804317650  -1.0445173567  0.614542112  S             0.5827757     1            
1             -0.188713594   0.5527013299 -0.908416228  -1.1858103176  0.438541661  S             0.5945654     1            
1             -0.108610420   0.5527013299 -0.632937818  -1.5454891202  0.679038416  E             0.4850188     1            
0              3.441852104   0.5527013299 -0.871548414  -0.1949889991  0.854906994  E             0.6170239     1            
0             -0.617941692  -0.3334890235 -1.001275167   0.1876697678 -0.194410740  S             0.8825366     1            
0              0.986244129  -0.8583054707 -0.935098844  -1.1425623142  0.798485408  E             0.5183008     1            
1             -0.228613585   1.1442191643 -0.723851759  -0.4226701015  0.458571223  S             0.7577788     1            
0              0.934549991   0.4488209896 -0.758568557  -0.8655889430  0.965995233  S             0.5767371     1            
0              0.645244735   0.4488209896 -0.504773839  -0.4234826591  0.074717789  S             0.7441015     1            
0             -0.345766751   0.2481650069 -0.868708843  -1.2093340694  0.458515430  S             0.5955295     1            
0             -0.780512933  -0.1468355037 -0.821428027  -1.1395048640  0.210664189  E             0.6501652     1            
0              1.391550423   1.8529990029 -0.829076031  -0.6133097736  0.507896997  E             0.6447725     1            
1              0.074092732   1.8529990029 -1.012148618  -0.9471277493  0.718493964  S             0.6182481     1            
1             -0.372902384  -0.1468355037 -0.518128313  -1.0217739050  0.244520184  S             0.6548669     1            
0             -0.335094413   1.8529990029 -0.500474665  -0.6244991745  0.290417247  S             0.7334609     1            
0              0.791807469   1.8529990029 -0.841590100  -0.6214710493  0.520485848  E             0.6705726     1            
