"x" "mean" "lwr1" "lwr2" "upr1" "upr2"
-1.101512319495 0.458662373498308 0.438825847635733 0.399977424248679 0.47777242705014 0.508286060106734
-1.08913161750557 0.459245408635391 0.439586713572539 0.401009881282351 0.478194756824571 0.508474171278611
-1.07675091551614 0.459819120165349 0.440342480484712 0.402094388747475 0.478616941114411 0.508645138521674
-1.06437021352671 0.460433010702076 0.441140698851686 0.403173928216202 0.479017928945145 0.508831453350397
-1.05198951153727 0.461022025166983 0.441915301771925 0.404242197373056 0.479436044808728 0.508971278633785
-1.03960880954784 0.461614457792325 0.442690397773506 0.405300822016539 0.479845040042093 0.509228987437264
-1.02722810755841 0.462214271573879 0.443486763895888 0.406344442639048 0.480249001298059 0.509364200472922
-1.01484740556898 0.462793141259278 0.444246749960901 0.407348565989081 0.480659988284533 0.509549523683327
-1.00246670357955 0.463392262399872 0.445005594953656 0.408374082310325 0.481099361538606 0.509731032368198
-0.990086001590117 0.463996927598813 0.445774161848763 0.409434443494085 0.48150197127591 0.509898565248882
-0.977705299600686 0.464606077634979 0.44654145002566 0.41054941919021 0.481911974999172 0.510082454036868
-0.965324597611254 0.465204597779897 0.447274995279669 0.411637293383665 0.482324388471199 0.510283089504105
-0.952943895621823 0.465799773933142 0.448048900960881 0.412652112152972 0.482767382832179 0.510514015822567
-0.940563193632391 0.46636639459413 0.448804300726416 0.41366838928788 0.483220356583901 0.510714552963477
-0.92818249164296 0.466950219157675 0.44954737430466 0.414778474227089 0.483650548952318 0.510892057905709
-0.915801789653528 0.467549959633834 0.450260828801211 0.415816656373628 0.484066218766659 0.511132680887666
-0.903421087664097 0.468134957313348 0.451027977456234 0.416855661365275 0.484488880594238 0.511386298731204
-0.891040385674666 0.46870711884527 0.45178026291066 0.417849576190622 0.484902359439511 0.511660638732415
-0.878659683685234 0.46931662051681 0.45252132579435 0.418833801793619 0.485342021697901 0.511924274352755
-0.866278981695803 0.469924346727914 0.453258418391618 0.419867645555479 0.485788894059078 0.512237626031465
-0.853898279706371 0.470515740096488 0.454001669624637 0.420939545761599 0.486233301326459 0.512520838599938
-0.84151757771694 0.471105471553531 0.454759812867116 0.421943271820617 0.486687574545821 0.51286162697071
-0.829136875727508 0.471701633359031 0.455510529554151 0.422955643469614 0.487126089969136 0.513146317704207
-0.816756173738077 0.47229625238965 0.456270613650517 0.42395979431727 0.487562135461 0.513470551121015
-0.804375471748646 0.472876821732102 0.45702693006855 0.424967616537191 0.487997929584743 0.513771626893996
-0.791994769759214 0.473476421720907 0.457749622602033 0.425937047315042 0.488440326748234 0.514099754305445
-0.779614067769783 0.474077757040043 0.458495084437963 0.426970041252712 0.488893819434408 0.514410949071147
-0.767233365780351 0.474664599910059 0.459224825898749 0.427958540855538 0.489349930649026 0.514731095857212
-0.75485266379092 0.475259740158914 0.459955619171038 0.428958185228638 0.489796159637189 0.515099813145246
-0.742471961801488 0.475851720339726 0.460668926599015 0.429971873941168 0.490253029444039 0.515459941195312
-0.730091259812057 0.476443994904817 0.461385558744256 0.430960644915998 0.490717021343666 0.515824397252628
-0.717710557822625 0.477018735626342 0.46210505325582 0.431917424258907 0.491209886740274 0.516184091781931
-0.705329855833194 0.477629880652188 0.46281337778588 0.432827577599131 0.491669230195776 0.516530791808959
-0.692949153843763 0.478223361257602 0.463514338504393 0.433759998501139 0.492122562659202 0.516871916931746
-0.680568451854331 0.478822545044784 0.464216811150401 0.434685174565113 0.492569935405325 0.517296430048245
-0.6681877498649 0.479402455093255 0.46492560441937 0.435603070104143 0.493030958287463 0.517725109560755
-0.655807047875468 0.479982929437179 0.465641797712109 0.436513943070734 0.493502672302772 0.518171406547654
-0.643426345886037 0.480561416425735 0.466332620589799 0.43744650800915 0.493970837685214 0.518610069728095
-0.631045643896605 0.481130173643131 0.467021070086398 0.438327880282176 0.494448037221582 0.519057618261547
-0.618664941907174 0.481710056197911 0.46767476614242 0.439194380249031 0.494938894722962 0.519535834680767
-0.606284239917742 0.482290632171696 0.468376807545058 0.440050005664587 0.495441225874721 0.520037817540908
-0.593903537928311 0.482862184331819 0.469073379843111 0.440912953819432 0.495942536282796 0.520510434907981
-0.58152283593888 0.483447708198382 0.469749933134482 0.441771001670388 0.496441365957159 0.520973039346196
-0.569142133949448 0.484024214391987 0.47042612440065 0.442638800358369 0.496937102406103 0.521517077997936
-0.556761431960017 0.484599563268556 0.471085280137874 0.443488073381639 0.497434048487442 0.522002639475225
-0.544380729970585 0.485163306390484 0.471770582823407 0.444355247468842 0.497959003343414 0.522555566690802
-0.532000027981154 0.485739976274311 0.47244380872707 0.445135872083935 0.498469676257222 0.52312324471971
-0.519619325991722 0.486334374231726 0.473118299698857 0.445924166107083 0.498983631551119 0.52367204662954
-0.507238624002291 0.486916982529151 0.473767227235733 0.446739330958321 0.499506156167588 0.524295130330915
-0.49485792201286 0.487482445629659 0.474425234843674 0.447546684949209 0.500032368315899 0.524833350166959
-0.482477220023428 0.488047135969719 0.475086689296938 0.448338262312973 0.500561363439912 0.525429542716237
-0.470096518033997 0.488612992880541 0.475705566807341 0.449073765291312 0.501113535835569 0.525992635413804
-0.457715816044565 0.48920443115041 0.476339126894396 0.449829055329241 0.501658905490317 0.526626210321809
-0.445335114055134 0.489779735186871 0.476952948439085 0.450604952114512 0.502201112983566 0.527213599851313
-0.432954412065702 0.490351665904537 0.477576582941271 0.451344753671189 0.502760834930272 0.527824362526044
-0.420573710076271 0.490922038653997 0.478192210226542 0.452059695099721 0.503305517275609 0.528441190448743
-0.408193008086839 0.491498413272878 0.478796233090233 0.452775381905969 0.50388518008712 0.52911421314089
-0.395812306097408 0.492076343069932 0.479403519435834 0.453482670738428 0.504437375380394 0.529786365069477
-0.383431604107977 0.492642278871576 0.480000523354731 0.454174076275162 0.50501927748164 0.530462323545396
-0.371050902118545 0.493180972573733 0.480607203124762 0.454813456832387 0.505567006579583 0.531105159755895
-0.358670200129114 0.493734440238884 0.48119354056861 0.455490802620347 0.506116313921897 0.5317567797853
-0.346289498139682 0.494302141646311 0.481785079702115 0.456209183261476 0.506701034309898 0.532458573648388
-0.333908796150251 0.494863568862113 0.482386851728022 0.456879316636635 0.507282878359531 0.533179389202143
-0.321528094160819 0.495415642100002 0.482997138407649 0.457528763001651 0.507874206919567 0.533853805183185
-0.309147392171388 0.495988207143478 0.483560007651419 0.458179568200582 0.508473329290203 0.534652097617547
-0.296766690181957 0.496552062922246 0.484123930033213 0.458887686324459 0.509092926554832 0.535420306785112
-0.284385988192525 0.497153439326743 0.48466105604764 0.459565450504367 0.509709914607219 0.536197058143552
-0.272005286203094 0.497723227149664 0.48522989339018 0.460138233944497 0.510335551705133 0.537005269454627
-0.259624584213662 0.498279101424254 0.485791329613088 0.460686625404221 0.510968922790955 0.537770228729254
-0.247243882224231 0.498856726394655 0.48629303896881 0.461266354596572 0.511597101628739 0.538605058151556
-0.234863180234799 0.499407885470039 0.486819496715446 0.461860345515402 0.512248198998771 0.539416221973672
-0.222482478245368 0.499949607866379 0.487383819225062 0.462383302875131 0.512861621226297 0.540207623450772
-0.210101776255937 0.500528460560862 0.487912860357883 0.462956103904862 0.513504506719235 0.541067241266082
-0.197721074266505 0.501093243920246 0.488438495036937 0.463525303385663 0.514128033727289 0.541921895831574
-0.185340372277074 0.50165344546613 0.488951002624404 0.464096513156871 0.51480418242027 0.542786958990771
-0.172959670287642 0.502220624584535 0.489467984430009 0.464639000713248 0.515468307687126 0.543639065819603
-0.160578968298211 0.502794443903422 0.489981156720456 0.465132074849105 0.516110193284227 0.544548628904282
-0.148198266308779 0.503352143760906 0.490482284717327 0.465619475484063 0.516769917039356 0.545461770645676
-0.135817564319348 0.503930387479545 0.49099055947861 0.466136948995055 0.51747475722935 0.546317854793388
-0.123436862329916 0.504487029480295 0.491475355852077 0.466673399112157 0.518157419043017 0.547218293912821
-0.111056160340485 0.505046705797783 0.49196459216255 0.467125389970686 0.518851107070116 0.548164893515793
-0.0986754583510536 0.505624960512687 0.492467557322353 0.467559550356897 0.519545711375755 0.549055079869295
-0.0862947563616221 0.506191149892982 0.492934681949708 0.468000883968019 0.520218398990959 0.550006840785224
-0.0739140543721906 0.506774950090514 0.493418062935266 0.468444113739883 0.520917285943996 0.550952818711295
-0.0615333523827593 0.507337637586641 0.493890889973491 0.468860556596351 0.521632183476349 0.551794482990108
-0.0491526503933277 0.507914051051798 0.494359633352741 0.469318459232535 0.522321043282755 0.552739086735907
-0.0367719484038964 0.508474468087349 0.49483244354108 0.469671287455623 0.523015483432775 0.553654734138351
-0.0243912464144649 0.509035970006801 0.495297952954959 0.470036459639182 0.523721438528671 0.554600059994556
-0.0120105444250334 0.509612636759482 0.495764336317877 0.470406475084833 0.524411622880215 0.555573409657331
0.000370157564397955 0.510201987730705 0.496238319601301 0.470815138283558 0.525137071802861 0.556573969515364
0.0127508595538295 0.510773476059779 0.496694002732014 0.471242325343678 0.525850993075415 0.557509328611046
0.0251315615432608 0.51133377446944 0.497165349826437 0.471608126077737 0.526537157427237 0.558505380654144
0.0375122635326923 0.511925782118986 0.497621067617048 0.471946639325986 0.527249409199104 0.559467513099124
0.0498929655221236 0.512490763129423 0.498088377933824 0.472335422850161 0.527974588769274 0.560588650251616
0.0622736675115552 0.513062701628103 0.498521371534883 0.472641260427359 0.528732336980774 0.561633758237911
0.0746543695009867 0.513634164808402 0.498967913484139 0.472958051240789 0.529462407003908 0.562643612131866
0.087035071490418 0.514210670499458 0.499416255311461 0.473343659848808 0.530192516535746 0.563705321900952
0.0994157734798495 0.514804554270882 0.499854658812974 0.473647258289662 0.530922341466136 0.564715034933311
0.111796475469281 0.515370753597568 0.500272391244682 0.473946804197918 0.531664706810285 0.565759998150498
0.124177177458712 0.515923397899945 0.500690523403807 0.474225826617196 0.532435411777273 0.566780962206838
0.136557879448144 0.516497109267365 0.501129784318874 0.47449956302123 0.533203408607849 0.567794858981504
0.148938581437575 0.517058398347895 0.501568204009067 0.474809205742545 0.533959510034698 0.56884683908399
0.161319283427007 0.517639744295751 0.502000271733609 0.475128696013404 0.534700637517196 0.569937614360095
0.173699985416438 0.518219171602249 0.50243149660429 0.475398063378703 0.535446782609514 0.570976260042752
0.18608068740587 0.518803197139905 0.502846682095043 0.475672036792873 0.536193130592594 0.572009568653463
0.198461389395301 0.519378213315642 0.503261521956621 0.475905922290601 0.536941684174947 0.573061509028093
0.210842091384732 0.51996785503541 0.503685629619738 0.476151117932926 0.537710709032405 0.574173979135379
0.223222793374164 0.520554102880144 0.504100636256202 0.476400706442584 0.538487859869935 0.575237275423449
0.235603495363595 0.521137654218338 0.504525616883868 0.476597930886429 0.539250436467268 0.576366409495554
0.247984197353027 0.521703502416502 0.50496743776679 0.476844416302947 0.540025886118636 0.577456512874471
0.260364899342458 0.522288242698493 0.505397931796203 0.477077178590183 0.540784001260017 0.578563672551535
0.27274560133189 0.522881217249211 0.505825109236198 0.477294730859873 0.54154417603122 0.579709053469936
0.285126303321321 0.523478266431758 0.506237170644053 0.477435099346183 0.54230257895749 0.580825296103171
0.297507005310752 0.524071471719548 0.506658876910024 0.477688856766127 0.543045121451009 0.581942588082972
0.309887707300184 0.524645941387122 0.507084272591679 0.477889962114925 0.543800739648357 0.583028587043817
0.322268409289615 0.525272755105564 0.507490474175244 0.478150933899234 0.544593957079677 0.58407105226982
0.334649111279047 0.525843441246504 0.507893756526565 0.478375218977798 0.545390321939134 0.585192197525391
0.347029813268478 0.526429835601909 0.508323146798066 0.478574144405264 0.546165769223491 0.58625528677678
0.35941051525791 0.527012398953353 0.508735127306268 0.478789178430209 0.546945605116111 0.587389300171358
0.371791217247341 0.527591186457162 0.50916058645128 0.478963386225629 0.547721064606967 0.588529062856155
0.384171919236773 0.528167692587077 0.509551591594297 0.479168790546728 0.548500187596772 0.589675059769587
0.396552621226204 0.528771447177315 0.509947543056584 0.479349669810543 0.549271290220641 0.590795256049054
0.408933323215635 0.529368807069273 0.510382413811019 0.47951899117936 0.550050540337245 0.59192744719404
0.421314025205067 0.529930809502957 0.510793885809284 0.479722354404187 0.550810329747915 0.593023659009978
0.433694727194498 0.530497882520708 0.511188048742765 0.479901876932081 0.551605893495582 0.594207157169225
0.44607542918393 0.531063732809531 0.511621580169648 0.480064813933535 0.552401052904057 0.595354466401181
0.458456131173361 0.531659223489702 0.512034098931829 0.48020859716572 0.553195372002085 0.596467668521644
0.470836833162793 0.532232970123904 0.512424984865353 0.480340049721312 0.553985403459073 0.59767185658984
0.483217535152224 0.532825259360354 0.512820029769118 0.480496945097931 0.554786957746999 0.598813294347295
0.495598237141656 0.533409493907817 0.513214981781679 0.480633046802439 0.555561255746194 0.599943596494776
0.507978939131087 0.534000152504573 0.513632593969688 0.480747311674346 0.556357454677621 0.601053635211945
0.520359641120518 0.534586664290345 0.514014789202478 0.480820635375763 0.557154306979797 0.602207501952179
0.53274034310995 0.53517125973198 0.514390557986979 0.480926342276615 0.557961281505951 0.603401363472877
0.545121045099381 0.535771340980012 0.514783956033941 0.481066575757891 0.558747634439334 0.604534169772987
0.557501747088813 0.536361632330326 0.515169442537135 0.481152505123283 0.55955843347924 0.605720327608054
0.569882449078244 0.536935688602721 0.515557198641631 0.48125909800237 0.560321737408024 0.606819653411424
0.582263151067676 0.537531135860985 0.515938421474763 0.481361092415473 0.561095063868523 0.607964253014715
0.594643853057107 0.538113314766013 0.51628488498954 0.48145504942786 0.561882168230174 0.609095935249041
0.607024555046539 0.538729279315075 0.516694738793747 0.481544947566653 0.562635763200421 0.61029260562559
0.61940525703597 0.539285663978826 0.51706503386369 0.481677214241454 0.563417790466283 0.611422913665288
0.631785959025401 0.539862728326061 0.517465311359223 0.481779369632775 0.564199191180579 0.61260534552044
0.644166661014833 0.540448288101721 0.517855614861494 0.48181462247119 0.564996078879291 0.613746789838589
0.656547363004264 0.541024558646024 0.518260302990089 0.481911500030297 0.565802919600877 0.614898816390174
0.668928064993696 0.541606770423423 0.518660986504622 0.482016058310539 0.56657979299342 0.6160350551427
0.681308766983127 0.54218674039662 0.519049099101682 0.48211271519265 0.567346095511871 0.617181374891928
0.693689468972559 0.54275583510829 0.519445363414735 0.482190338246408 0.568116565186701 0.618296254901621
0.70607017096199 0.543312730458879 0.519853349098278 0.482297567496031 0.568899278561709 0.619489849108218
0.718450872951421 0.543906176990154 0.520232823904476 0.48240540506418 0.569692373435524 0.620613157058626
0.730831574940853 0.544509810412628 0.520623257646659 0.482488163271476 0.570480204231051 0.62177851074987
0.743212276930284 0.54509119994024 0.5210068075349 0.482566741005978 0.57125910970021 0.622834266687048
0.755592978919716 0.545676101226976 0.521392951306043 0.48265786079828 0.572033612991393 0.623947844771106
0.767973680909147 0.546249759235514 0.521766811633439 0.482675760598214 0.57284469554493 0.625140858502734
0.780354382898579 0.546825760867749 0.522152109520537 0.482747090865987 0.573630590027553 0.626293821826555
0.79273508488801 0.547406709479877 0.522522390240689 0.482801892922697 0.574434529882645 0.627382682087742
0.805115786877441 0.548007863641923 0.522896246930509 0.482882347549367 0.575224212864325 0.628502622328091
0.817496488866873 0.548591730909679 0.52328687369371 0.482963204993781 0.576025272438742 0.629705245199948
0.829877190856304 0.54915848062093 0.523670015575626 0.482986228580722 0.576810496313256 0.630882901023313
0.842257892845736 0.549760028428481 0.524048997898796 0.483063040331929 0.577604014987163 0.63196939115527
0.854638594835167 0.550354585817524 0.524418294490387 0.483118080973848 0.578414531884334 0.633190926018126
0.867019296824599 0.550931526068118 0.524794025350926 0.483219806178176 0.579213204027238 0.634329963723126
0.87939999881403 0.551514983734991 0.525179573206453 0.483293207251365 0.580003739115667 0.635495057061293
0.891780700803462 0.552096050810125 0.525553536975537 0.483306390551931 0.580818119825439 0.636674727928322
0.904161402792893 0.552662265156165 0.525919856612644 0.483346632254437 0.58159879665666 0.637858266144103
0.916542104782325 0.553232687747378 0.526310785047051 0.483410890807791 0.582387978158565 0.638986078122328
0.928922806771756 0.553811627959159 0.526696515039281 0.483449923220451 0.5832013264188 0.640195225443796
0.941303508761187 0.554386350427865 0.527083737428376 0.483485717525261 0.583985526003491 0.64140021732557
0.953684210750619 0.554982145190286 0.527475405792379 0.483555438331655 0.584767196321752 0.642498470268012
0.96606491274005 0.555577819959586 0.527852525687291 0.483633120094621 0.585556238638982 0.643715049085058
0.978445614729482 0.556166263655825 0.528224970269877 0.483694910478184 0.586336892610941 0.644860458960447
