"","AGN","lgm_tot_p50","sfr_tot_p50","color_gr","Galaxy","type"
"10288","No",0.90232074254229,1.5427440792488,-0.0465805051453895,"S","Before PSM"
"10296","No",2.85969425214759,0.17057902898865,0.304923335706228,"E","Before PSM"
"10305","Yes",0.726014929900293,-0.845910591487284,0.887038488381457,"S","Before PSM"
"10308","Yes",0.719617590868915,-0.768677460562653,0.606695636926232,"E","Before PSM"
"10309","No",-0.159546579239432,0.510571830069838,0.711915503286039,"S","Before PSM"
"10312","No",1.73985673023319,-0.47538153806363,0.576263282230691,"E","Before PSM"
"10324","No",-0.739157623139188,0.390710218375133,4.32209559669864,"S","Before PSM"
"10330","No",-2.41474502394057,1.35051269700254,-2.26777213760369,"S","Before PSM"
"10332","No",-0.392215677470676,0.863157195117013,0.111830045163078,"S","Before PSM"
"10334","No",0.14522143944971,-1.17254649154385,1.33599180102728,"E","Before PSM"
"10336","No",-0.279489106292182,-1.54750744530748,0.428493911947419,"S","Before PSM"
"10365","No",0.571478261450378,1.7084907769634,-1.19660904497126,"S","Before PSM"
"10373","No",-0.182467850840008,1.65453035032404,0.365732252447005,"S","Before PSM"
"10374","Yes",2.27001725299467,-0.371514802595909,0.378944966443995,"E","Before PSM"
"10376","No",-0.425930563740307,0.783678126020094,-0.0576223778407316,"S","Before PSM"
"10379","No",-1.86687812205907,1.30693230115944,-2.02584506189246,"S","Before PSM"
"10397","No",-0.988138419943331,1.04652997868372,-0.851419917718991,"S","Before PSM"
"10398","No",-0.407617801773713,0.696961671867989,0.35847413585212,"S","Before PSM"
"10399","No",-0.419927373559204,1.38254426945971,-0.732896040298122,"S","Before PSM"
"10401","No",-1.98233341604716,1.25429927712191,-2.39558295526582,"S","Before PSM"
"10404","Yes",-0.351042282188161,-0.848605941694047,0.316766593741899,"S","Before PSM"
"10407","No",0.394262874538513,-1.05922193285061,0.183543889003097,"E","Before PSM"
"10409","No",-0.82817462501656,1.46279264811565,-0.665599959948071,"S","Before PSM"
"10411","No",-0.433874179030454,-1.18335849237325,0.490063637555601,"E","Before PSM"
"10415","No",0.706398444813556,-0.910270046424362,0.364307003835435,"E","Before PSM"
"10417","No",-0.316690693929628,1.05075456400779,-0.832942406359677,"S","Before PSM"
"10420","No",-1.60795264657108,1.1903005197125,-1.20784872797215,"S","Before PSM"
"10424","Yes",0.307974595470733,1.4280812804529,-0.763191449397519,"S","Before PSM"
"10425","No",1.66214876844446,-0.785209111830813,0.599183917375542,"E","Before PSM"
"10428","No",-0.601933184959022,-0.0149091327403322,0.519116392171599,"S","Before PSM"
"10430","No",-0.212514120887852,1.05649333944802,0.0547643080498337,"S","Before PSM"
"10431","No",1.27106215154521,1.81451621509671,-0.956685432610834,"S","Before PSM"
"10433","No",-0.340642816369382,1.04633770866897,-0.337113123364525,"S","Before PSM"
"10439","No",-1.00366182081568,1.09429798484805,-0.892483308321504,"S","Before PSM"
"10441","No",0.578633579039974,-0.887434794672647,0.660479751791462,"E","Before PSM"
"10450","Yes",0.0778826243374369,-1.2491306474187,0.628312752878276,"E","Before PSM"
"10451","No",0.303911830398676,-0.852532941995291,0.39587549977293,"E","Before PSM"
"10458","No",-0.698984759553524,0.885470729578707,-1.35160102743562,"S","Before PSM"
"10459","No",0.177450687745232,1.0344454002567,-0.397257600361118,"S","Before PSM"
"10460","No",1.67072908572351,-0.649051851386053,0.483693131306004,"E","Before PSM"
"10461","No",0.158956010924661,1.09169417964831,-0.82796671636697,"S","Before PSM"
"10464","No",-0.382028445648201,1.23725086831411,-1.02518866303047,"S","Before PSM"
"10471","No",-1.58212073730695,0.831850804465469,-1.88335063308975,"S","Before PSM"
"10479","No",0.909870208982162,-0.940297573727804,0.697155811258706,"E","Before PSM"
"10499","No",-0.470348107252009,1.37897669168604,0.14798875460048,"S","Before PSM"
"10501","No",-0.438179497241148,1.41310691430421,-0.986656229926811,"S","Before PSM"
"10502","No",-1.9336408734671,1.20516816835302,-1.74312341471186,"S","Before PSM"
"10504","No",-2.45397193028558,1.40990041655823,-2.46468468866112,"S","Before PSM"
"10507","Yes",0.406178297473735,0.00508529129346009,0.335959265436545,"S","Before PSM"
"10511","No",1.48096157388753,-0.490978614260098,0.160983370055486,"E","Before PSM"
"10520","No",0.394869257385088,-0.899160970572174,0.565084463939195,"E","Before PSM"
"10522","No",-1.44237981031348,1.06996358798134,-0.841610555388805,"S","Before PSM"
"10526","No",0.939219138756443,-0.674782628359887,0.672201280408351,"E","Before PSM"
"10529","No",0.690723448229565,-0.667895077831536,0.427677310429754,"E","Before PSM"
"10530","No",0.169598029882072,-0.0815049378489629,0.335583933061968,"E","Before PSM"
"10532","No",0.657372391667877,-0.754496909474849,0.806179721955427,"E","Before PSM"
"10533","No",-1.80975685791161,0.850056581862052,-1.02870359999781,"S","Before PSM"
"10535","No",-0.854643236269606,1.28686762462026,-0.887918455117158,"S","Before PSM"
"10538","No",-0.926014497311614,0.683147428308284,-1.29442370502183,"S","Before PSM"
"10540","No",-0.0652843657391765,-0.930486447975183,1.38598201567381,"E","Before PSM"
"10541","No",0.677443663889545,-0.462683812089575,0.760703639922076,"E","Before PSM"
"10545","No",-0.471136404952555,-1.23795654656152,0.876133561282233,"E","Before PSM"
"10549","No",-0.220579012747316,-1.09563338564377,0.437801140425135,"E","Before PSM"
"10551","No",0.353210755825309,-1.10408536129213,0.760379028138657,"E","Before PSM"
"10552","No",-1.38149897251724,1.61530650231514,-4.7747438688895,"S","Before PSM"
"10553","No",0.606618147409462,-1.16688931610988,0.969768844621258,"E","Before PSM"
"10554","No",0.720133016288502,-1.00333867856375,0.531862476729912,"E","Before PSM"
"10556","No",-1.27225910270656,0.787189030039419,-0.473145748853535,"S","Before PSM"
"10559","Yes",-0.35461994098296,-0.801456438077161,0.509514984265145,"S","Before PSM"
"10560","No",0.710127699319998,0.972336447992263,0.131392977173188,"S","Before PSM"
"10565","No",-1.48688831125217,1.26203024021496,-1.98351365651098,"S","Before PSM"
"10571","No",-0.347161431970076,1.57412234165586,-1.88419259490299,"S","Before PSM"
"10574","No",-0.541901283147988,0.0400822589781125,0.1831634845694,"S","Before PSM"
"10578","No",-0.246259326299816,0.753601052212852,-0.295826562160917,"S","Before PSM"
"10581","No",-0.362351322276808,-0.778800961339237,0.639334337337188,"S","Before PSM"
"10582","No",-1.49128458688984,0.937794107092485,-1.1527154453821,"S","Before PSM"
"10585","No",4.05987750123331,-0.0987174391693511,0.944433909337233,"E","Before PSM"
"10586","No",0.748966520643196,-1.29881357622992,0.820422063952917,"E","Before PSM"
"10589","Yes",1.51567699185401,-0.517246166275108,-0.191073325239768,"S","Before PSM"
"10598","No",2.40117786270907,-0.226567691476872,0.601623577810304,"E","Before PSM"
"10601","No",-0.507216184323835,1.48076479449431,-1.53075629952819,"S","Before PSM"
"10615","No",0.0272799757906604,1.62878605834917,-0.367266514808665,"S","Before PSM"
"10617","No",-0.806738991390093,1.07875369365564,-0.926253077915283,"S","Before PSM"
"10618","No",-0.8428490899037,1.58228922728235,-0.213978744207283,"S","Before PSM"
"10621","No",-0.203357739904555,0.809061694967293,0.674361977591748,"S","Before PSM"
"10630","No",-1.4708191658179,1.17136549325998,-1.41911520632764,"S","Before PSM"
"10645","No",3.18271439451867,-0.246405545498653,0.971620146198572,"E","Before PSM"
"10647","No",-0.671060829468697,1.26283425527664,-0.910524622596805,"S","Before PSM"
"10650","Yes",-0.221882735867453,0.667248304588646,-0.105948957097251,"S","Before PSM"
"10655","No",-0.402615143289461,-0.679201778698885,0.800671465755559,"E","Before PSM"
"10662","No",1.93408115599151,-0.831244265362216,0.642580455171372,"E","Before PSM"
"10663","No",-1.14128040784613,1.31332209164961,-1.39277093127956,"S","Before PSM"
"10665","No",-0.725301775094927,0.592818006379024,-0.0513989613055131,"S","Before PSM"
"10668","No",2.28308480333838,-0.50037663998103,0.670431131776904,"E","Before PSM"
"10671","No",-0.0400891584639404,0.939717444740026,0.509951181349122,"S","Before PSM"
"10675","No",0.375192134013695,1.25822538492309,-0.857820856323278,"S","Before PSM"
"10683","No",1.47183551204655,-0.737845408197496,0.52107927904946,"E","Before PSM"
"10689","Yes",1.16809834419659,-0.438333860221666,0.388074672852642,"E","Before PSM"
"10704","No",-0.478594913965445,1.01831511901933,-0.8072118504646,"S","Before PSM"
"10720","No",1.4096812702725,-0.930733797994157,0.828963411504134,"E","Before PSM"
"10726","Yes",1.76717427747144,-0.0543582732665151,0.383631549067086,"E","Before PSM"
"10728","Yes",-0.335882711023757,-1.02349133010968,0.683075775152885,"S","Before PSM"
"10734","No",2.47027518807642,-0.45177618625284,1.18500167320539,"E","Before PSM"
"10751","Yes",0.286326727847967,-0.771848385805898,0.464038902231795,"S","Before PSM"
"10757","Yes",1.38369776529672,0.0435901667472075,0.272279563236151,"S","Before PSM"
"10759","Yes",0.894498403821459,-0.814871989106282,0.642621031644296,"S","Before PSM"
"10762","No",0.740598437360445,-0.634581875276047,0.91423994142016,"S","Before PSM"
"10767","Yes",-0.173008278433423,-1.10996056174282,0.617402753719921,"S","Before PSM"
"10768","Yes",0.502684127506318,-0.227913964080146,0.602617701397019,"S","Before PSM"
"10774","No",3.43305955272761,-0.43833768522196,1.37777035196514,"E","Before PSM"
"10781","No",-0.0121045900944576,0.492493221183009,0.00379011393482084,"S","Before PSM"
"10788","Yes",1.32351426777405,-0.485335463827206,0.701203314433192,"S","Before PSM"
"10789","No",0.407300105739896,0.958082354898817,0.0378895673711501,"S","Before PSM"
"10795","No",2.16453695683276,-0.913234421651762,1.22708454769021,"E","Before PSM"
"10798","Yes",-0.236769434750898,-1.03857075626644,0.574472845362795,"S","Before PSM"
"10809","No",0.336110759551865,1.47665126167876,0.374547491190466,"S","Before PSM"
"10811","No",-1.60622445545834,0.808063089390689,-1.55527463329457,"S","Before PSM"
"10812","No",0.523574016570865,0.47141619456617,1.91110244006342,"E","Before PSM"
"10823","No",-1.3060952655455,1.25740861986043,-1.20084928639219,"S","Before PSM"
"10827","No",-1.14024955700695,1.6904646980806,-2.39817477747404,"S","Before PSM"
"10830","Yes",0.436436801517878,-1.26345909851785,0.823602245018626,"S","Before PSM"
"10832","No",0.675867068488448,-1.20714361919783,0.624047151161798,"E","Before PSM"
"10833","No",-1.09674158776511,0.981147463668165,-0.979890103066154,"S","Before PSM"
"10837","No",-0.127074777805284,1.23608322322454,-1.25257414525636,"S","Before PSM"
"10854","No",-2.13807375444753,1.11255254374838,-1.71482639690414,"S","Before PSM"
"10870","No",1.00025157226433,-0.44433018568165,0.529534401595708,"E","Before PSM"
"10871","Yes",0.872729259629377,-1.19341696814485,0.817718656444163,"S","Before PSM"
"10872","No",1.12965367172367,1.5356316187032,-0.487114199658781,"S","Before PSM"
"10882","Yes",1.83994021906057,0.0112964542699246,0.86798783434205,"E","Before PSM"
"10886","Yes",0.724650568495495,0.147871149746706,0.957398092437521,"S","Before PSM"
"10887","No",-0.023534906752415,1.50470814883103,-1.59926967406608,"S","Before PSM"
"10888","No",2.5406762365639,-0.633058250159168,0.902706078990536,"E","Before PSM"
"10900","No",-1.16150327577944,1.6332708711932,-1.1584215118875,"S","Before PSM"
"10903","No",0.354938946938051,-0.741796633500598,0.547012717309167,"E","Before PSM"
"10905","Yes",1.45355306922229,-0.52900421717708,0.44351735104878,"S","Before PSM"
"10910","Yes",0.805754274225046,-1.32674500337257,0.705113872011569,"E","Before PSM"
"10915","Yes",1.35783553689025,-0.3999499822772,-0.0182834873376661,"S","Before PSM"
"10917","Yes",2.11260026602351,-1.03092458067989,1.03799818384864,"E","Before PSM"
"10920","No",-0.331001329108821,1.08994258451395,-0.567861380784245,"S","Before PSM"
"10937","No",1.39039829575139,1.58695713014043,-0.601661582732761,"S","Before PSM"
"10944","No",-1.07233467819042,1.1281554849453,-1.1538668028014,"S","Before PSM"
"10947","No",-1.03670968595408,1.94101802730079,-1.05287196168518,"S","Before PSM"
"10949","No",0.763489389818693,0.65654480626757,-0.12167741241572,"S","Before PSM"
"10953","No",-0.539566709188667,1.7983919263598,-0.624232245798614,"S","Before PSM"
"10963","No",1.30035044303484,-0.664740727589563,0.926615765663,"E","Before PSM"
"10969","No",0.781135130654057,-0.992002652694152,0.842561601993943,"E","Before PSM"
"10982","No",0.528910185620732,-0.349172720882026,0.848470550863984,"S","Before PSM"
"10985","No",1.29064831748962,0.361731633652157,1.72452674548424,"S","Before PSM"
"10992","No",1.59205091138026,-0.719778656811577,0.580965081031154,"E","Before PSM"
"11006","No",1.58992857141725,-0.334181269732017,0.730164771985108,"S","Before PSM"
"11011","Yes",0.301365022443056,-1.12940686323457,0.551369616089754,"E","Before PSM"
"11014","Yes",0.739506948236612,0.50524602716129,0.391295430391257,"S","Before PSM"
"11023","No",-1.59822020188354,1.17714264620315,-1.59150942361872,"S","Before PSM"
"11024","No",-0.406405036080558,1.15465291947794,-0.690838526108894,"S","Before PSM"
"11030","No",-0.260236450913393,0.556277141075938,0.069052298579405,"S","Before PSM"
"11037","No",-1.20155486279579,1.18059547396802,-1.36233350452489,"S","Before PSM"
"11050","No",0.69836387209642,1.87718731490428,0.0647156880352758,"S","Before PSM"
"11052","No",1.05852496382029,-0.866110418036833,0.659947185584292,"E","Before PSM"
"11053","No",-1.10692881958759,1.30050005316602,-1.20134127612645,"S","Before PSM"
"11057","No",-1.3996601387722,1.64744695978066,-2.01383442590596,"S","Before PSM"
"11072","No",2.57202622973189,-0.881395119209338,0.899906302358561,"E","Before PSM"
"11073","No",0.875943088716232,-0.565354469965544,0.535844043135922,"E","Before PSM"
"11074","Yes",-0.272546022698885,-0.565858095004177,0.448467680745927,"S","Before PSM"
"11079","No",1.77405672278008,-0.470270062671524,0.964965604638471,"E","Before PSM"
"11081","No",1.80968171501642,-0.590510221895267,0.493654655409671,"E","Before PSM"
"11098","No",-1.329562281708,0.84054280015724,-0.883505763686302,"S","Before PSM"
"11101","No",0.248245885082987,1.26533937546881,-0.475311518096025,"S","Before PSM"
"11104","No",-0.791549101083361,1.42114782992103,-1.37206171390924,"S","Before PSM"
"11107","No",-1.34326653404062,1.36342487799305,-1.7126504835434,"S","Before PSM"
"11108","No",-1.82885791757875,1.24125691862142,-1.43605588377483,"S","Before PSM"
"11121","No",1.96737157426854,-0.539603292990145,0.961202136774463,"E","Before PSM"
"11123","No",-0.12531626755021,-0.552156943953148,0.724387696652072,"E","Before PSM"
"11127","No",-1.25224846876955,1.20378976574728,-1.72229246792276,"S","Before PSM"
"11129","Yes",0.223353869231044,-0.840444666067988,0.189635432001328,"E","Before PSM"
"11131","Yes",2.03607475078561,-0.433616359859782,0.58008761480409,"E","Before PSM"
"11134","No",-1.94064459534506,1.41907493476202,-1.91855072335424,"S","Before PSM"
"11136","No",-0.341643348066232,1.27515942622212,-0.390349455845231,"S","Before PSM"
"11146","No",0.207315042939105,1.51192133438436,-0.846860136573775,"S","Before PSM"
"11155","No",-0.994596397259369,2.0565517786635,-0.668962735141942,"S","Before PSM"
"11156","No",-0.991261291603198,1.48052063197558,-1.75598108457073,"S","Before PSM"
"11160","Yes",0.72277078167111,-0.479196338356267,0.0933271735082034,"S","Before PSM"
"11161","Yes",0.0275831672139477,0.591561238782616,0.133954367026731,"S","Before PSM"
"11163","Yes",0.364368200202313,-1.1836198673933,1.10521311125284,"S","Before PSM"
"11169","Yes",0.143978354614233,-0.931651798064578,0.475811151439841,"S","Before PSM"
"11170","No",-0.560183725972255,1.64701932474786,-0.764124708274862,"S","Before PSM"
"11174","No",-0.485871508124357,0.853270751283614,0.0953864295092582,"S","Before PSM"
"11176","No",-0.334882179326906,1.74884070505868,-1.67394560042979,"S","Before PSM"
"11177","No",-2.23742048811633,1.026914484679,-2.06205449192102,"S","Before PSM"
"11182","Yes",-0.315750800517433,0.992837684564933,-1.18047989698263,"S","Before PSM"
"11184","No",-0.0586747927114995,1.26999733332613,-0.504303408002633,"S","Before PSM"
"11191","Yes",0.462541583062981,-1.04451735672261,0.614542112378556,"S","Before PSM"
"11199","Yes",-0.188713594159742,-1.18581031756133,0.438541661056064,"S","Before PSM"
"11200","Yes",-0.108610420127041,-1.54548912015265,0.679038416096606,"E","Before PSM"
"11201","No",3.44185210400296,-0.194988999054439,0.854906993882092,"E","Before PSM"
"11210","No",-0.617941692108628,0.187669767799698,-0.194410740138061,"S","Before PSM"
"11213","No",0.993460084382679,1.61539689982207,-0.429962237540577,"S","Before PSM"
"11214","No",-1.16847667851506,1.45715383268309,-1.54064681480425,"S","Before PSM"
"11215","No",-2.50823106739721,1.39599386299145,-2.34118004918844,"S","Before PSM"
"11219","No",0.986244128508422,-1.14256231424373,0.798485408276566,"E","Before PSM"
"11225","No",-2.06568983405175,1.29711008290597,-1.90135644295126,"S","Before PSM"
"11227","No",-0.585015103539548,0.714491010712682,0.381866472494769,"S","Before PSM"
"11230","No",-1.31109792402976,0.390478295857342,-0.0274436261010129,"S","Before PSM"
"11231","No",-0.0246567150185814,1.12367283960143,-0.806461185715455,"S","Before PSM"
"11234","No",0.292845343448661,1.0381097505378,-0.872189999798688,"S","Before PSM"
"11238","No",1.16837121647755,1.14847924150435,0.463780227216887,"E","Before PSM"
"11239","No",0.579937302160112,-1.2981289011774,0.790912824016504,"E","Before PSM"
"11244","Yes",-0.228613585464446,-0.422670101520083,0.45857122250485,"S","Before PSM"
"11248","No",-2.46603591701822,1.17464976601192,-2.32396548054901,"S","Before PSM"
"11253","No",-0.387758763548343,1.43697236613495,-1.30271144961725,"S","Before PSM"
"11256","No",-0.150177964259831,0.874029720201055,-0.193776732748567,"S","Before PSM"
"11258","No",-0.858675682199335,-1.72936198425772,1.87907745880549,"E","Before PSM"
"11263","No",-0.6103315873841,0.812077605698647,-0.136401600029249,"S","Before PSM"
"11264","No",0.668742070041179,1.33277821064211,-0.222388218221477,"S","Before PSM"
"11274","No",-1.44301651230239,1.14115003094212,-1.66147340706375,"S","Before PSM"
"11276","No",3.019809642786,-0.291112658928181,0.913824032572641,"E","Before PSM"
"11282","No",-2.65425715259543,1.22361333976796,-2.21915137891848,"S","Before PSM"
"11283","No",0.795961191252842,1.17508785604553,0.359437827084154,"E","Before PSM"
"11291","No",-0.533139051014962,1.07037018551253,-0.899609551379356,"S","Before PSM"
"11295","No",0.934549990837812,-0.86558894299683,0.965995232639017,"S","Before PSM"
"11299","No",2.14128217466656,-0.64015490070356,1.29181923818672,"E","Before PSM"
"11300","No",0.815031931777665,1.53317902851506,-0.379911158184682,"S","Before PSM"
"11306","No",-1.79089835138309,0.649809873250927,-1.20677852349871,"S","Before PSM"
"11308","No",-0.370507171563255,0.829467370282633,-0.249873706570657,"S","Before PSM"
"11311","No",-0.990988419322238,0.502610346959104,-1.33417850437245,"S","Before PSM"
"11313","No",-1.31676760364524,1.01560905881175,-0.971323395219376,"S","Before PSM"
"11322","No",0.391109683736318,1.0039243204154,-0.0119484855018636,"S","Before PSM"
"11328","No",1.14238771150177,1.28857599725131,-0.442743826512702,"S","Before PSM"
"11336","No",0.0636326274428996,-1.00792612891566,0.757721269161912,"E","Before PSM"
"11337","No",-1.41491066736358,1.35096047703689,-1.39735607272034,"S","Before PSM"
"11338","No",0.645244734736356,-0.423482659082416,0.0747177886118753,"S","Before PSM"
"11349","No",-0.34576675142295,-1.20933406936586,0.458515429854554,"S","Before PSM"
"11350","No",-1.19600645974961,1.08810951687333,-1.22797973060325,"S","Before PSM"
"11352","No",-1.93991693592917,1.36301432796155,-2.0739281823114,"S","Before PSM"
"11354","No",-0.780512933275679,-1.13950486400919,0.210664189095934,"E","Before PSM"
"11366","No",1.39155042315988,-0.613309773644243,0.507896997407188,"E","Before PSM"
"11367","Yes",0.0740927315463344,-0.947127749251753,0.718493963959367,"S","Before PSM"
"11371","No",-1.45884310459802,1.20958604369192,-1.60944422465262,"S","Before PSM"
"11379","No",-1.07318361417563,-1.81760601602701,0.354137525308,"E","Before PSM"
"11415","Yes",-0.372902383807231,-1.02177390497793,0.244520183694719,"S","Before PSM"
"11419","No",0.166990583641792,-0.848539641688961,0.582334536992455,"E","Before PSM"
"11424","No",-1.5056558603537,0.967591790128295,-1.51652410164894,"S","Before PSM"
"11428","No",-0.335094413323211,-0.624499174502593,0.290417246634691,"S","Before PSM"
"11430","No",0.791807468753797,-0.621471049270303,0.520485848132909,"E","Before PSM"
"11432","No",-0.505215120930134,-0.970035676009043,0.561219554892854,"E","Before PSM"
"11455","No",-1.40035747904576,1.13075737764489,-1.6058075582665,"S","Before PSM"
"11470","Yes",0.480581472748621,-0.0470339077046557,-0.448378884190491,"S","Before PSM"
"11473","Yes",0.20234270359718,-0.924541122519111,0.12347549289324,"E","Before PSM"
"11475","No",-0.410680035148919,-1.00264252851035,0.528580854481916,"E","Before PSM"
"11486","No",-0.737490070311102,1.333585030704,-0.316322753048343,"S","Before PSM"
"11487","No",2.14110025981259,-0.15944900882813,0.834679622127807,"E","Before PSM"
"11496","Yes",-0.503608206386704,-1.07763165926284,0.250185673727207,"S","Before PSM"
"11514","No",-1.35081600048049,0.700260352121034,-1.2546841218486,"S","Before PSM"
"11518","No",-0.686068804921452,0.978368728455005,-0.783373172619786,"S","Before PSM"
"11520","No",0.505018701465633,2.0384017697712,-1.05979025031927,"S","Before PSM"
"11521","No",0.603222403468635,1.33520007332789,0.0784457520620718,"S","Before PSM"
"11523","No",-0.0175923548559681,-0.70410635560934,0.289225312742441,"E","Before PSM"
"11524","No",-0.540627879170178,2.00356009709846,-2.3688481316658,"S","Before PSM"
"11536","No",0.0674528393763298,0.262689753554556,0.350734173641241,"S","Before PSM"
"11539","No",-0.500636930438486,0.946881644789599,-0.0678425769593327,"S","Before PSM"
"11544","No",1.10415527302514,1.03494660279515,0.21530512318698,"S","Before PSM"
"11545","No",0.643880373331558,1.13528005799183,0.476196627932669,"S","Before PSM"
"11554","No",0.281566622502347,-1.45608866329465,0.783314879460854,"E","Before PSM"
"11557","No",0.0841283676571711,-0.661483102339667,0.500851907295174,"S","Before PSM"
"11569","Yes",1.45234030352913,0.518844158204416,-0.132734501288443,"S","Before PSM"
"11588","No",-1.13727828105872,1.15711201216658,-1.07135961716271,"S","Before PSM"
"11589","No",-1.88270471435471,1.25694681482501,-1.79664378250307,"S","Before PSM"
"11591","No",1.42126318264211,-0.556344044274345,0.661235488599727,"E","Before PSM"
"11592","No",-0.383695998476287,1.10204628794243,-0.425270582858346,"S","Before PSM"
"11603","No",-1.06887829596494,1.09534973242873,-0.979423473627496,"S","Before PSM"
"11604","No",-0.575494892848303,1.97550002244594,-0.492130466124439,"S","Before PSM"
"11613","No",-1.51729841100796,0.424946138501405,-1.63586458058746,"S","Before PSM"
"11615","No",3.06416654801304,-0.0493690703837885,1.01975398720868,"E","Before PSM"
"11616","Yes",-0.410134290587,-1.30461865167524,0.675087282045331,"S","Before PSM"
"11620","No",-0.24653219858077,1.31545287181307,-1.0022274514127,"S","Before PSM"
"11630","No",-1.26101070090257,1.29314559760185,-1.37719970979368,"S","Before PSM"
"11635","No",-0.639528921446738,1.06894958040355,-0.443337257429254,"S","Before PSM"
"11639","No",3.21018353746857,-0.242742215217636,0.743372413922977,"E","Before PSM"
"11642","No",-0.581225210748446,-1.35913383085715,0.363530978790694,"S","Before PSM"
"11645","No",0.149496438518071,1.08563588918358,-0.0303245556788538,"S","Before PSM"
"11659","No",-1.56656701729226,1.11803491666894,-1.59125074860381,"S","Before PSM"
"11660","Yes",-0.342886432901715,-1.39759930880788,0.426799844202708,"S","Before PSM"
"11669","Yes",0.00817891612351496,-0.966297375722275,0.77042170518819,"S","Before PSM"
"11671","No",0.550436776674187,-0.971703376136974,0.755905471998401,"S","Before PSM"
"11680","No",-0.306624738676464,-1.62133887597116,0.65951606055941,"E","Before PSM"
"11682","No",-1.01706288172501,0.476064589922753,-0.980275579558999,"S","Before PSM"
"11684","No",-0.729303901882328,1.24751181410124,-0.887948887471839,"S","Before PSM"
"11692","No",-0.0731976618869965,1.93559672688492,-1.78747857168058,"S","Before PSM"
"11696","No",-0.349950793064323,1.57642690433264,-1.54067217509985,"S","Before PSM"
"11708","No",1.01641167512558,-0.110034467537492,0.362232531657016,"S","Before PSM"
"11719","Yes",-0.106942867298955,-0.656008251919686,0.511132971123157,"S","Before PSM"
"11723","No",0.586092088052858,-1.1716437914746,0.681447644176676,"S","Before PSM"
"11726","No",-1.06893893424959,1.21466717408169,-1.11013043704482,"S","Before PSM"
"11732","No",-0.788183676284867,1.48165601956268,-1.59947762848983,"S","Before PSM"
"11740","No",1.37502649059068,-0.630978724999646,0.768671844793173,"S","Before PSM"
"11754","No",0.76533885750075,1.80286437170289,-1.09030883001979,"S","Before PSM"
"11763","No",0.764186730092256,-0.00737247966218793,0.821821952268936,"E","Before PSM"
"11769","No",1.49675784704084,-0.239439582464287,1.00730715413819,"E","Before PSM"
"11770","Yes",0.847321818357842,-1.05151200725917,0.648357530504417,"E","Before PSM"
"11776","No",0.320314486398558,1.88570648305779,-1.84598477358277,"S","Before PSM"
"11783","No",0.277776729711245,-1.27306749925492,0.786033503146981,"E","Before PSM"
"11784","No",0.318950124993759,0.517320788087557,0.392472148106144,"E","Before PSM"
"11788","No",0.124270912100507,-1.09443361055173,0.628191023459495,"E","Before PSM"
"11789","No",-0.351254516184466,0.616073115662947,0.23550206258661,"E","Before PSM"
"11800","No",0.0847953887884065,1.73887606929428,-0.558006369922023,"S","Before PSM"
"11802","Yes",1.19195950920936,-0.930483897974987,0.978563795128271,"S","Before PSM"
"11813","No",2.55680602028283,-0.169713014615493,0.73836121951644,"E","Before PSM"
"11815","No",-0.915190563500231,1.53302768600345,-1.33256051751444,"S","Before PSM"
"11825","No",1.0914818715317,-0.893107270107788,0.830642263071527,"E","Before PSM"
"11833","No",-0.890025675367322,1.02214368931303,-0.356894153916628,"S","Before PSM"
"11838","Yes",-0.434753434157989,-1.37231860686857,0.560661628390124,"S","Before PSM"
"11846","Yes",-0.0709843644969913,-0.547236718575713,0.571881023154525,"S","Before PSM"
"11854","No",-0.637558177195365,1.87803837746956,-1.95140752230719,"S","Before PSM"
"11873","Yes",-0.73048634843315,-0.297779761939621,0.310644618388977,"S","Before PSM"
"11883","No",-1.19928092712113,1.33143385053898,-0.502492682898243,"S","Before PSM"
"11884","No",0.440438928305279,1.47433815650132,-0.983739795935185,"S","Before PSM"
"11895","No",-0.0552184104860174,0.493698606275476,-0.0939484652289869,"S","Before PSM"
"11902","Yes",0.47697349481149,1.49133097530485,-0.575692640059251,"S","Before PSM"
"11903","No",0.5543479460346,1.82002855051957,-0.124507621402421,"S","Before PSM"
"11904","No",-1.39726492652822,1.45862250529575,-1.83001793148585,"S","Before PSM"
"11905","No",-0.909217692461456,-1.08039840947508,0.809288894193503,"S","Before PSM"
"11907","No",0.405753829481131,-0.639006125615436,0.658415423731295,"E","Before PSM"
"11909","No",1.30359459126402,-0.56872812022434,0.778247892404047,"E","Before PSM"
"11910","No",-1.76767388835923,1.34919842690172,-1.8464158986076,"S","Before PSM"
"11912","No",-0.526741711983584,1.87773734994647,-0.103002090750916,"S","Before PSM"
"11913","No",-1.05111127856026,0.762674870908914,-0.341799705987625,"S","Before PSM"
"11914","No",-0.92780332670901,1.63035035596917,-1.49413096065212,"S","Before PSM"
"11915","No",-0.440332156346493,-1.34784880499147,0.423680527846417,"S","Before PSM"
"11920","No",0.572600069716539,1.45854919279013,-0.322277350450448,"S","Before PSM"
"11923","Yes",0.338202780372554,-0.9307669479967,0.596379068684437,"S","Before PSM"
"11928","No",-0.194292316348241,1.86064355113519,-1.00359183531488,"S","Before PSM"
"11937","No",-1.13176019715488,1.41651996206602,-1.37615486561579,"S","Before PSM"
"11942","No",-0.688403378880768,0.535880327011278,-0.348611481380301,"S","Before PSM"
"11952","No",-0.564003937905685,1.5807529796645,-0.231330258442849,"S","Before PSM"
