igal,groupID,x,y
360555,303,0.354394790793724,-0.17698472403305
362003,497,0.355390804652431,-0.0629598776486318
367265,104,0.381346203588311,0.215609015702707
367230,104,-1.82695932409942,0.810816633918527
364344,307,0.289548594578824,0.939307094299757
286971,141,-0.674452654467047,0.871460149074685
361825,141,-0.0126086807426596,-0.576934295752752
360926,108,-1.63079383401059,-0.703153582147857
274307,103,0.153908715053196,-0.149222497428349
274332,103,0.835823536517506,0.191466556368963
312055,648,0.589548467839967,-0.602363273562076
312054,648,0.417823428703037,-0.163362696585347
283362,1130,-0.211959816479438,-0.073804376480357
282536,214,0.762565848710565,-0.333240720842047
282620,223,0.848963473731659,-0.0335798391132668
357110,275,0.434976382290663,-0.16411747104364
376122,953,0.19757835146561,-0.00500555674400971
372412,398,-0.585295955600666,-0.430823132187033
259765,41,0.208805739394091,-0.199350969952649
262263,930,0.358475859053948,0.152146926141243
261230,460,-0.888848432270464,-0.167398087765948
274062,33,-0.0283764313000436,0.316401489695347
272858,936,0.271185087879478,-0.220799424540612
308143,940,0.0681040583969655,-0.436635986801643
305303,272,-0.505336751780388,0.0401976696807019
288662,272,0.660012043755877,1.11851376855965
289534,856,-0.0160043214952953,0.887502106436841
304062,202,-0.991519077232139,-0.550332081152935
379767,25,1.21506556682166,0.878395594659248
379777,25,1.71915463698283,0.509181556086321
379770,25,1.13661281804853,0.471825782535991
380559,113,1.13105954417008,-0.316448903372546
311016,15,-3.80128413128102,1.44491509132748
310729,15,-0.657426880803016,-2.08618031061092
310818,463,0.344017616638196,-0.0119614250472694
352814,1915,0.165486335137804,0.706381559909616
353594,1661,-0.314327066573167,-0.116083094438471
366263,291,0.1175023164494,-0.524748848117633
290003,760,-0.122929945933338,0.307872943559304
290050,76,-0.0617438054841611,-0.526633101933925
374681,605,0.230657645736863,0.42662418368475
306240,16,-0.839359732987779,0.210892552981275
326547,16,0.107181446027412,0.578241898580222
390203,657,-0.19332897457048,-0.360747316698533
390202,657,-0.622355059269551,-0.44420460019613
258458,292,0.0637689386800523,0.226196732938412
258467,292,0.816566625719798,0.624443124981782
411422,260,-1.08022615689028,0.451724099921256
412687,61,0.715154261777635,1.47514962530989
412686,61,0.669758017247571,1.35665574386545
411200,246,-0.45448661300912,0.308037293265778
254835,1047,0.0193689670736611,-0.162610557528181
258718,114,1.49416278431771,-0.331314880061398
414339,660,-0.455424693880815,-0.089222203631755
319167,523,-0.250090367395647,-0.259409951246546
317729,565,1.01356509720095,-0.341874380824728
234098,397,-0.597332845590191,-0.17578215015784
339887,1909,0.241064766684212,-0.163133967122504
344803,135,0.635716725370128,0.580894623299306
145670,297,-1.10214399624577,0.0811153686231091
345041,495,-0.858166594749469,-0.280974401895721
339292,14,-1.52295061715179,0.845820971307495
339325,14,0.359931053347448,0.341329140104474
343380,14,-0.0796044462299275,-1.7085894591674
344238,496,-1.2138951442632,-0.00593191119750434
338218,24,-0.126171586979028,0.121666810669484
338240,24,0.531561173553318,0.209367636981694
324921,65,-0.0311264671697257,0.0927692545794156
348456,155,0.905664624682541,-0.887123444254716
146714,176,-1.09339956430022,1.48133620354822
348687,23,0.416667095077969,-1.7682508080939
348051,176,0.00328138328665845,0.14415299335282
145433,80,0.388449646444873,1.80232056343053
146207,88,0.830074895732553,-0.127073588443754
385371,21,-1.07945663706829,0.29795583720964
385401,21,-0.469605588618114,-0.572074457563852
383316,21,2.48627230838805,-0.298727138592905
328513,650,0.117045311167155,-0.528133954747741
403950,498,1.02157538501864,-0.564842975496703
403041,184,1.04661814309376,-0.439438066682181
259708,86,0.056122727364705,-0.811127421482766
428829,67,-0.355573877209799,-0.107285553317682
422543,233,-0.575655204755948,-0.681950975402343
462277,1153,-0.109821209302773,-0.0360867605102175
456780,237,0.385062622448437,0.742279460727269
470177,1,0.196986172574916,1.68239597309079
453046,236,-0.344312702599408,-0.138621788742045
332310,782,0.10646196512922,-0.0659445476772403
332369,66,1.10049584209227,0.752886547313621
330653,66,-0.238051810887545,-0.989251176780728
453075,196,-1.13442474740092,0.3147089799692
453041,236,-0.25180770798689,0.378607956122422
453542,236,0.163597862717589,1.0647811424894
455004,52,-0.0611848142894484,0.0553266748132423
435596,164,-0.261446498093499,0.0396131673076216
430502,662,0.00962203727947031,0.0221338847009251
438435,445,-0.0782945269643947,0.378387233286627
476923,34,-1.39476471646458,-2.20057800299339
475812,263,0.00265539282454343,-0.107710513332256
469703,177,0.316313378326197,0.197835977984582
483630,1056,-0.0582351679063824,-0.129462412283744
471324,261,0.030546705584565,-0.682560283530947
452445,330,-0.384077182591302,-0.793174215276691
466547,122,-0.382790764733195,-1.1113432739118
465985,429,0.161830078510035,1.61499000989158
472513,965,-0.258793146363263,-0.00598712179341691
445781,1466,-0.393996150693066,-0.195450491469594
442895,58,-0.0470238478384305,0.436643472249584
460811,1052,0.15375521835482,0.78490943782159
478330,39,-0.391966392872576,0.522776140126841
479424,153,-0.648319450533194,0.48677760441927
475524,2,-0.297597039330504,-0.836002238705073
479444,153,0.134013980478701,0.002380704395996
476570,37,0.53264363317315,0.0225088758103624
488202,37,-0.601571368442774,-0.998839975503029
477484,2,-0.512007307702889,2.03809706177723
472852,9,0.708505542830749,-1.10920714528493
479951,9,0.873678762086125,-0.159986042671453
477526,2,1.61386797129232,0.967595777409486
477529,2,1.20275302976772,0.88532645934176
472788,9,-1.09143601935205,-0.18382815550633
472798,20,0.187123991905487,0.73668303476973
479919,9,-0.232907990439967,0.585860348198808
477739,115,-0.134854752532355,0.38296175061603
483481,115,-0.2424401410586,-0.957958545885778
504750,6,0.311814806568702,2.82370050240331
513277,116,-0.426460735450639,-0.96397725076377
499206,27,-0.875591601201726,0.676560085038626
499217,27,1.04809349723667,1.16120269450743
498347,726,0.263381016061062,0.356344884290108
515271,616,-0.460609497182639,-0.179449640472804
505670,795,0.0184346143365958,0.0932201400907706
505681,795,0.869987467506936,-0.464589975945934
504889,571,-0.0143179820492916,-0.325382029343136
504882,571,-1.53308870985596,-0.170395080913348
518039,78,-0.262774367246411,0.201685234214186
504259,570,0.719695599131203,0.260074812927079
510120,1,0.374952129568354,-1.81293533066902
517549,1,-2.23541936599556,-1.51455642009001
511651,1,-1.63552446669807,-0.486466430654874
512465,1,-0.744526455870832,0.444407388476034
518321,1,-0.170442662330439,-0.216429717723295
510866,1,-2.15879499066688,-1.1030927669355
512477,1,-0.260696303006529,0.31432094901014
518904,1,2.02588124698322,0.440316325364095
475654,572,0.0190395281385637,-0.130546040895807
508719,1176,0.00731236649375608,0.660311704691273
494161,331,0.332209164353581,0.704990641663025
499524,1294,0.296421721850322,0.442395410269441
507726,505,0.10001176950803,-0.0402244166521201
500431,1977,0.130093845783278,-0.345630981806054
507931,98,-0.543782859278155,0.947015134869304
506962,98,1.43810606016498,-1.06358829873838
589588,284,0.354608366275312,-0.0775975649565486
563724,1731,-0.368386071821659,0.423735488185664
552913,3,-0.6770800142251,-0.511085576804984
553449,3,-0.380726895516767,-0.0632811342455988
559678,620,-0.243627248130852,-0.39135358584368
576370,620,-1.01360772442787,0.608139244167932
474702,37,-0.280203563671061,-2.01765523234076
486826,179,-0.194395988882628,-0.564383729206384
591351,133,-0.670444004494768,-0.697177770277861
579259,1326,0.227395323386027,-0.56183621889706
579260,1326,0.40031808295169,-0.206008445068672
583573,355,0.152188800530661,0.018223922853505
583560,355,-1.1620881072555,0.128555795961491
584465,1183,0.0466474022376243,0.537540192967615
583632,1327,-0.309458923341805,1.00088613057457
564793,351,0.724152088148515,0.0462607382861141
565632,85,1.56781423764218,0.572711761771073
575840,1074,-0.305055594843838,0.300397344955593
559929,282,-0.515237189378081,-0.627840907252422
559935,282,-0.389740579223295,-0.728993020944421
538376,573,0.253607389404048,-0.190754830484743
567679,731,-0.203968687292563,-0.468969027702176
559412,10,-0.60534778612506,-0.337043196689667
540057,10,0.765123758264996,1.26126798253798
559458,10,0.550100676281048,-0.396934112046319
558582,10,1.63636498270945,-1.81393285639326
530200,10,0.0751788479273816,0.701370919436741
530166,731,-0.0958421431373655,0.798707012770556
534835,283,-1.03792227123271,0.768321055685349
543712,283,-0.307977632107185,0.291941962386154
536259,40,0.0434271723527331,0.247685215729036
567712,10,0.852582749189596,-0.942172393261301
530277,799,0.0014553785312891,0.0255945538435245
550145,265,1.44960373592615,-0.74756288807457
555135,1318,-0.347841981552326,-0.299883907522792
51542,697,-0.448729643748893,0.722460171604105
489449,180,1.34544670715051,0.428610454076553
173040,1589,-4.46035103929511,-1.24072446416613
365007,1655,-1.79215125007828,-0.627472480497775
145626,821,-3.59225864640216,2.648164326283
146282,821,-1.2564294540178,2.9774001822231
42040,1762,-0.635760316619614,-1.81608046949416
123999,542,0.685695018551068,1.17829776274535
26885,623,-2.49458283981538,0.22920439207474
52185,1083,3.65404108625368,-1.18932953445717
298475,1889,-1.16653893182993,-0.800362576661838
449220,445,-6.70249024649803,-2.15625189057755
431767,470,1.8182834968703,-0.402195022556716
29523,510,1.65902178444682,-4.16373726114416
111293,1763,-1.93596774964776,1.54224894527966
172838,1627,-2.92010810660711,-0.0499168861341978
267308,1627,6.72186590393238,2.0694048771472
400040,1939,-1.2991025828985,-0.0119906955788621
46831,1760,0.546606996109042,1.53438462994856
164919,1570,-4.49073437068241,-3.65836196166294
542344,1722,3.40716539594482,1.01906776738185
384407,1255,-1.47859621992,-1.16550655280201
102978,242,4.72416150462387,-0.459292329245606
403986,1450,-1.03468546506547,1.30324470370085
8918,1082,1.60423374407984,1.54800724668079
51250,900,-1.52011674738781,0.425644510981208
185608,1387,-7.60928185243302,1.92785777264762
472974,447,3.69807454195597,-0.596709599568483
519386,1316,3.52742298195643,-4.13344869612736
49377,1211,0.652061596140016,2.3967068072477
247285,755,-3.38058223387357,3.51724728109557
294259,458,4.732712393171,-2.09431652091401
447440,329,3.58584193450094,-5.01848611281818
413672,1328,-2.4810013476156,-5.29445781358768
414250,1328,0.734697813217082,-3.49106252121123
543624,1170,0.423551499688817,1.2711772007453
311772,1458,0.365343738537036,1.79496052538751
542373,1069,1.06982859695637,0.982817898367497
56127,898,2.08198820238947,4.70157307928846
282206,1416,0.638885464012722,0.291101220390609
13316,1340,0.214984982777051,2.13418652928973
256748,1403,-0.850315678246211,2.24070416646073
171021,342,2.73726070678125,-3.679816839769
29460,191,-2.13344279782157,-2.56246739844052
337671,600,2.45416561174623,5.7119591549764
591539,984,1.73848740415302,1.9504395960906
398961,1703,-0.325989669960926,2.22208786797434
458194,1693,1.97429563992377,-1.41400149074779
166269,213,-0.670663929805829,1.37551327462138
167376,213,1.310170554598,4.74286109079843
217302,213,-3.72918566542069,-0.604648540341851
190269,642,4.53371736999333,-3.40801257430826
273953,1625,7.20390192161816,2.50664275998596
411901,769,-1.76891878771153,-0.722138826183217
248661,553,2.16936700812323,2.29781601756755
318589,397,5.72500109249055,-1.09411950081769
413890,1181,1.29820475093271,-1.99284439787998
104277,631,1.81916619622648,-0.236762528715082
506398,1184,-0.460769252088461,2.02594619433108
262064,1122,-0.180447493426864,0.94561787897633
43516,822,6.2504068984403,0.792139563008965
40742,624,-8.9318773774246,-0.505109289431233
508948,535,-5.01947366568809,3.08924469457212
276562,112,4.94843287434015,-1.37942638192558
474751,572,-0.427110922642524,-2.05700689458087
87090,690,2.00771523454925,0.025010015001984
582825,1077,1.39068443018287,3.93694757715513
334726,374,0.361470931106023,-4.72845656591845
436886,186,-3.08422153905178,1.99533224341674
458413,186,3.82984356930206,-3.76722122442356
158593,430,1.63864667590883,4.46264516131505
490725,430,-1.8625405227918,-0.390875936495389
582072,1183,6.54912029046634,1.75863628918638
261634,1275,0.335409924826519,4.26751273040517
318789,146,4.30365421712778,-4.59431177238516
10487,676,-3.54532821427215,-5.64269396845946
277097,192,9.37565757650016,-2.77898239047769
571225,981,1.10138254557161,1.54658184110919
499918,571,-1.58350173921188,0.650434154038408
147362,419,-5.12076984087195,2.86511054029863
596504,577,-4.19858804108112,3.75829406666526
558912,804,-1.65742343580598,-0.717940913004833
312904,557,1.72453646817416,-1.16361649360148
393287,918,-3.08366621064663,3.69405793850387
338780,76,-3.44942182058802,-2.7078449604414
192329,1226,2.950143078223,-0.29816404872459
303319,759,-0.232289056817505,-1.65142726386795
19854,678,-3.16006307253813,1.84996668407335
240222,367,1.17746882866754,-4.91672362611927
33867,813,0.0191792195217511,-1.40350180619973
40169,813,-7.50569428759066,-0.700336886648127
445469,530,-3.49403438436419,0.808063690552102
473048,570,3.77281937166477,1.22246164465667
400551,792,-0.230684605811448,4.28915551113636
294877,346,-3.21922902678241,5.18639582401466
375859,538,-0.664179649307071,-3.79243473372714
375869,538,3.10463966754942,-4.06551885983714
450969,955,-6.3687593777248,0.800581117390543
55416,626,2.96050168306665,-0.311133137787571
270896,223,-6.48327769672613,-8.68353121167904E-4
87093,1203,1.40932087916719,-1.53218919279374
396787,183,4.73033633093986,-0.602815921099379
436538,164,0.337324985567131,-1.41394531822813
19731,1191,1.7336575225286,5.10968116471166
511037,428,-4.57908445177277,0.0663154211223391
181025,633,4.36004653236928,2.81958938247967
181175,118,-3.61185800660898,-1.30029282520544
529977,282,2.16982217597178,-0.23912541082518
559236,282,1.22383790874154,-1.88524918796471
121777,268,1.99317443635386,1.15727827157323
373570,136,3.05463779943653,0.296076815237368
373578,136,4.46537989308735,0.335469587385719
59366,677,-5.21748211002662,-3.44413751829897
414122,408,6.42018504322509,-4.05058136200327
399323,444,3.76051492952236,-2.1837820287488
490286,444,4.61686443693646,-1.36719860436594
569204,803,4.06969597623681,0.191193375594071
3694,892,-0.265602767524148,2.8056645521784
108720,908,-0.23482493687259,-0.316497192177541
98605,341,-1.90915644211658,1.33352222399286
548827,116,-0.999686344657905,-6.80548112458118
234290,63,8.1417501148064,-2.2395694646947
92218,318,1.0240519603873,-2.04528298145231
313527,369,-0.440668970607334,-6.03245782427476
378035,465,-3.18507912069992,1.65895666489067
108740,546,-2.35109099469464,-1.6651098479068
470443,261,-7.41115496657926,-1.16707632712632
279835,107,-14.5633253515325,1.21386877249332
178767,166,11.7507812967036,0.319758698314157
121005,343,-0.556274779333157,1.90954295593812
387987,790,-6.54183004788641,3.58843180586616
388026,790,1.96398219683322,3.70113393593731
222171,73,-5.10408163694982,-0.921232953939769
209726,102,-0.417520826930391,-1.95317511581836
213252,100,-3.71692403189217,-3.93658804810839
289372,260,1.87959268538543,-2.81074076999586
226336,222,1.89138586280431,1.82476181702475
416848,310,-5.95236940829006,-0.653118990089389
90322,199,0.656571049641767,-3.85331148512236
223264,389,2.91757825973247,-0.770773100195595
374898,526,3.32636706615234,3.15921893834013
258126,304,-2.96347843918063,7.87922998361149
289592,304,-1.68893488471377,-1.68369709105743
442493,31,2.86527022036812,7.02189568659544
480157,31,-0.647223842551243,0.0509413584077006
480521,31,4.50263100837135,-0.433490362116257
234622,325,2.59595528869162,0.625455163975717
59944,19,0.12114542937464,-0.266073101902721
121104,189,2.60754013110465,1.05388876430618
121105,189,2.64960762748436,0.830648808517396
336983,135,-7.98174409153841,-2.83008672855019
306176,181,-0.666786377029755,1.91303663281336
33092,97,-14.5648034430781,1.55059576365677
61587,231,-3.29870372217919,-1.56851164528562
165803,231,-8.23837326645987,-0.961006017750222
422532,233,-5.76353598209964,-2.23917869630589
60898,44,-1.63704285206598,-2.30543646395858
216583,106,5.65579450456681,-1.90950661703518
484612,279,0.69292250422524,-4.03708645114564
320118,203,2.10310923745024,-1.1096456145268
336008,203,-0.8721652697458,0.99654780573295
242555,70,-7.13047688354224,4.21683174963275
13208,187,1.50423195242618,-6.20261503381104
165178,77,2.79432609445682,-1.8771764147749
217291,77,5.36501868444194,-0.444831952344001
452786,93,-2.22819950721188,1.80966946201127
456166,93,8.6943266705148,0.268576193615416
585806,85,7.89625436043932,-4.46514594010375
188950,174,-0.153637651698203,-3.60120905722463
47310,35,2.46647039745565,0.598208142765723
99892,94,2.85317411135203,0.860745520162622
243477,46,-3.93015875835368,-2.23196691458787
262123,41,1.3978167870537,5.46707573482739
465816,132,-2.4864720040101,-3.83371248765109
373705,16,2.05763336782907,3.09880113095833
326494,24,-4.32399565496689,5.79588822372377
116240,54,-7.97468068313008,-1.21010363349195
117118,54,-2.3662059416452,-0.112878985840361
274577,168,4.47669558692331,-4.81126605524799
342082,51,0.632313986443629,-2.46310670274842
159370,90,3.11776963831021,-3.60061677842655
165202,57,-1.68753196855739,-8.48196532653325
540046,40,-2.31799996034011,-5.36327571710529
191527,64,10.465494046495,2.88062588872869
288831,95,-3.00464444163429,4.84217659207321
303169,95,1.55490729326858,-1.10132086108779
481841,68,3.8937457481598,-4.75725362860322
99533,29,1.15604230984693,-0.637611059764081
468003,9,2.09939707623588,-2.7758548916048
490262,12,-0.0308732248742133,3.18599702664429
413254,61,-3.13986017790809,2.59644386713795
53635,45,4.11047086160061,-10.037998465994
55102,45,5.41753794823171,-7.82021520252364
58909,45,-4.90685335652378,-0.739636174693074
118992,45,9.62381091271049,3.47858315916291
330645,66,-1.80992004191783,-0.82336775662183
146789,14,1.86364335599943,-6.17866824898212
346723,14,-7.96329270301821,-8.58661521558984
545508,17,5.04412073009064,10.6722794201469
553205,28,7.37891784893109,5.81964029337836
562305,3,0.164296750471029,-2.25476582566661
321018,18,3.36340686282679,0.641118608690062
335124,18,10.1611101946406,-3.26425615114233
232045,4,0.0168574980046621,-0.7908070597228
1089,36,7.19702193300676,3.59493133419466
383811,21,3.74500375926103,1.16051477841293
385899,21,7.47166734863169,-0.954490425205285
266307,15,4.15590955400893,-9.29969737134661
350230,15,-10.9948935966816,-2.23271871291205
352782,15,11.4326501231532,-2.67496674132507
349806,23,2.96051982787748,3.05939601613549
145442,80,3.44447212025494,1.54357238987437
39005,26,-1.16716459927813,1.40222011798859
511788,1,3.68582015042954,-0.761172628958579
390952,1450,5.19671597368292,-2.83081715220357
172758,208,-0.400236399598555,-0.0820619689746959
414351,660,0.189562253724203,0.267585752537063
582627,28,-0.943533031706674,-0.530002506034831
304586,601,-5.80324385927136,0.106778369029947
471231,1056,0.973259196082665,5.08824028374153
95907,29,0.599948226646746,0.527909755749852
385369,21,-0.372845396907702,0.162708045298767
539359,171,-0.30952856559223,0.670501641170114
557370,884,0.186247267632559,0.646066441633765
550118,265,-0.715394689926255,-0.365887398604372
373733,170,2.39863473358416,6.58068768263488
333835,1458,-6.74674394989952,-1.87040885867116
482299,205,0.399792262975032,-0.375248402172961
9750,677,0.0361102483234609,0.467940110586992
9757,677,0.282113237590529,-0.273175300688
9747,677,-0.210778696690343,0.462754907977639
14042,1083,0.277882992883542,0.106677714660641
14085,449,-0.167743702670529,0.278789931490112
59590,482,-0.419021118108368,0.313309960839787
59410,1196,-0.105594631451453,0.0681895199052309
14257,894,-0.0648710426257092,0.230078308177192
5912,243,-0.639328260774148,1.39169450563339
11294,243,-0.269063520432496,-0.344399536220646
11303,243,0.217458255906229,-0.0613917154196175
11302,243,0.132251590079524,-0.0919897661359096
14473,480,-0.589501291518427,0.39340024744307
14488,480,0.121983833918874,-0.0102664946323302
10131,892,-0.762354065261396,0.46669657896119
2502,892,-0.170988818486759,-0.365307995785997
7244,1337,-0.169131485147818,0.263653393507061
8646,296,-0.348843061494926,-1.09342292179602
14550,89,-0.620100035343936,0.40494007770793
14553,89,-0.558698922637876,0.509693926487556
14577,89,0.380946875653354,0.85689365465792
6070,89,-0.0437837651058403,0.0146288943381937
14567,89,-0.066823356649331,0.457151832095492
6096,89,1.61088880882088,-0.145914296924355
6087,89,0.927104089872278,-0.292209628628147
2808,1185,0.321091550115361,-0.298133471564219
2811,1185,0.464715374761169,-0.0766832227949045
5119,285,-0.665701509977542,1.29740530431023
11772,285,-0.510145527553887,-0.150456950185153
11779,285,-0.0634134479608005,0.206258249185653
3999,285,-0.157366393877262,-0.872395947576691
11776,285,-0.203172293705007,0.32180991208627
10436,1185,-0.380946749272152,0.580509416858938
11771,285,-0.701171552850058,0.239994224748136
4012,285,0.409513980738393,-0.971022170298619
14921,339,-0.595138761721476,1.35071780420271
14928,339,-0.0233045242220151,1.64400600592079
6387,339,-0.0894329020779698,0.475855543638573
6390,339,0.196157272242641,0.430306075191232
11835,1340,0.0493271928996535,-0.0437753720290214
13312,339,0.170629161457291,-1.41768915928194
5178,1340,-0.147107469867227,0.557164192054029
4082,1510,-0.0985029710463033,-0.126642315428829
6424,676,-0.583741019726839,-0.0595035749305537
6432,676,0.113280074209317,0.142093426380983
6440,676,0.619704854485637,-0.189681039319702
6460,508,-0.249066368188508,0.312983277288449
6455,508,-0.488919786396579,-0.208735978846192
13361,508,-0.596727733446505,-0.330558029332453
7821,126,0.971944036725105,-0.128260969830589
1023,126,-0.313930425441343,-1.00857525593754
7808,126,0.114437339915877,0.374865285388994
7806,126,0.104900664107704,0.101883282715718
1890,126,-0.308854575753434,1.71288603322989
7788,126,-0.961761974689885,0.0170888821905807
7790,126,-0.623134551379315,0.411506337378152
4141,410,-0.425945645105057,-0.826405346434515
4146,410,-0.0949647425678292,-1.10253077141194
7852,1749,-0.55975596150028,0.145152887000045
41477,1760,0.128131599986538,-0.216078622397648
2994,682,0.174215572820626,-0.0969914542949962
41339,897,-0.481266320541478,-0.0651035740169995
4216,897,-0.10952829544038,-1.02210535259503
41344,897,0.341293283449418,0.397189384431181
8000,1081,0.0311153685757664,-0.0957915560407083
11984,1341,-0.0356415148426716,-0.0229407591768704
11980,1341,-0.486337472187159,0.287555414115764
12046,356,-0.335078945488107,0.276509016287451
4378,356,0.132646116248053,-0.623117244746613
12060,356,1.2354604695408,-0.0906970307457571
9393,985,-0.249335334720097,-0.441935804941728
